"Year","Month","Day","H2a","H7a","H8a","H10","H21a"
1995,1,22,6.935,0.003996,6.627,0.0003066,10.11
1995,1,26,7.073,0.005081,6.631,-0.003237,10.11
1995,1,30,7.345,0.00551,6.643,-0.001051,10.24
1995,2,3,7.318,0.005068,6.641,-0.002735,10.5
1995,2,7,7.079,0.005518,6.66,-0.003651,10.51
1995,2,11,6.827,0.006281,6.714,-0.004027,10.18
1995,2,15,6.753,0.00751,6.719,-0.003281,9.951
1995,2,19,6.825,0.007553,6.706,-0.003709,9.642
1995,2,23,6.751,0.006812,6.687,-0.004011,9.727
1995,2,27,6.767,0.006636,6.677,-0.00466,10.36
1995,3,3,6.814,0.005919,6.687,-0.004507,10.55
1995,3,7,6.925,0.005916,6.696,-0.004851,10.13
1995,3,11,7.326,0.005489,6.727,-0.004448,10.43
1995,3,15,7.46,0.006116,6.733,-0.006539,10.58
1995,3,19,7.263,0.005712,6.716,-0.007517,10.61
1995,3,23,7.142,0.006074,6.718,-0.006032,10.3
1995,3,27,6.753,0.004792,6.705,-0.008354,10.3
1995,3,31,6.653,0.004295,6.683,-0.007733,10.93
1995,4,4,6.54,0.005016,6.659,-0.007774,10.88
1995,4,8,6.612,0.004364,6.667,-0.005846,10.64
1995,4,12,6.471,0.005351,6.672,-0.006507,10.64
1995,4,16,6.272,0.005501,6.66,-0.006947,10.61
1995,4,20,5.922,0.006267,6.619,-0.008503,10.61
1995,4,24,5.91,0.005538,6.575,-0.006284,11.16
1995,4,28,6.029,0.005022,6.553,-0.006775,11.61
1995,5,2,6.103,0.00437,6.533,-0.007031,11.71
1995,5,6,5.884,0.005206,6.515,-0.009698,11.56
1995,5,10,5.826,0.002963,6.494,-0.007965,11.67
1995,5,14,5.864,0.003623,6.474,-0.007326,11.94
1995,5,18,5.896,0.004332,6.469,-0.00967,12.01
1995,5,22,5.87,0.00515,6.448,-0.01029,12.24
1995,5,26,5.837,0.005462,6.427,-0.009398,12.27
1995,5,30,5.898,0.005547,6.394,-0.00875,12.37
1995,6,3,5.906,0.00464,6.364,-0.007988,12.76
1995,6,7,5.928,0.004862,6.337,-0.007543,12.96
1995,6,11,5.849,0.002224,6.308,-0.003244,13.41
1995,6,15,5.895,0.002473,6.29,-0.0004087,13.37
1995,6,19,5.891,0.001572,6.286,-0.0001223,13.44
1995,6,23,5.781,0.001513,6.264,-0.0003047,13.83
1995,6,27,5.775,0.0002516,6.253,0.001949,14.35
1995,7,1,5.977,0.000399,6.252,0.003531,15.36
1995,7,5,6.078,0.0007267,6.246,0.002263,15.93
1995,7,9,6.086,-0.0002429,6.24,0.003428,16.32
1995,7,13,6.118,0.0009649,6.227,0.003379,16.96
1995,7,17,6.077,0.001082,6.224,0.00459,15.95
1995,7,21,6.251,0.001279,6.241,0.006483,16.51
1995,7,25,6.143,0.001573,6.236,0.004382,17.09
1995,7,29,6.106,0.000561,6.244,0.00305,16.86
1995,8,2,6.332,-0.001023,6.251,0.003538,15.95
1995,8,6,6.469,-0.001279,6.271,0.006225,15.96
1995,8,10,6.516,-0.001144,6.264,0.007447,16.44
1995,8,14,6.534,-0.001194,6.281,0.00636,16.61
1995,8,18,6.58,-0.001957,6.298,0.006716,16.73
1995,8,22,6.712,-0.001905,6.315,0.006455,17.4
1995,8,26,6.654,-0.002032,6.326,0.004957,17.18
1995,8,30,6.715,-0.002037,6.324,0.004327,17.47
1995,9,3,6.746,-0.001959,6.331,0.00405,17.76
1995,9,7,6.802,-0.00138,6.333,0.002607,17.85
1995,9,11,6.833,-0.00161,6.34,0.001168,17.96
1995,9,15,6.839,-0.001319,6.362,-0.0001661,17.53
1995,9,19,6.78,-0.001979,6.372,-0.001508,17.51
1995,9,23,6.849,-0.001755,6.4,-0.0009929,17.39
1995,9,27,6.932,-0.001183,6.418,-0.001728,17.29
1995,10,1,6.88,-0.001057,6.439,-0.002217,16.95
1995,10,5,6.74,-0.001115,6.449,-0.0005582,16.67
1995,10,9,6.771,-0.002156,6.45,0.001293,16.33
1995,10,13,6.943,-0.001602,6.448,0.0001376,16.2
1995,10,17,7.031,-0.002489,6.43,-0.001091,16.16
1995,10,21,6.978,-0.001829,6.435,-0.00269,15.44
1995,10,25,6.877,-0.002119,6.438,-0.001673,14.86
1995,10,29,6.961,-0.00112,6.436,-0.002259,14.72
1995,11,2,6.88,-0.001051,6.44,-0.00436,13.75
1995,11,6,6.998,-0.001518,6.465,-0.004253,12.95
1995,11,10,6.884,-0.0009952,6.453,-0.005714,13.16
1995,11,14,6.944,-0.0007766,6.438,-0.006041,13.55
1995,11,18,7.042,-0.0007835,6.437,-0.005329,13.41
1995,11,22,7.093,-0.001351,6.433,-0.004804,13.3
1995,11,26,7.148,-0.0003671,6.426,-0.005002,13.13
1995,11,30,6.955,-0.00183,6.414,-0.004381,13.12
1995,12,4,6.986,-0.001622,6.421,-0.003269,12.86
1995,12,8,7.012,-0.001603,6.426,-0.003626,12.51
1995,12,12,7.603,-0.001996,6.435,0.00283,12.38
1995,12,16,7.751,-0.0007952,6.425,-0.0004931,12.12
1995,12,20,7.25,-0.002213,6.419,-0.001359,11.94
1995,12,24,7.131,-0.003238,6.404,9.303e-05,12.1
1995,12,28,7.218,-0.002531,6.398,-0.002154,12.21
1996,1,1,7.117,-0.0001686,6.394,-0.004386,11.99
1996,1,5,6.824,-0.002181,6.375,-0.00292,11.91
1996,1,9,6.942,-0.001246,6.364,-0.002145,12.02
1996,1,13,6.77,-0.00195,6.364,-0.003032,11.94
1996,1,17,6.746,-0.0007695,6.358,-0.001309,11.54
1996,1,21,6.55,0.0003064,6.376,0.001166,11.26
1996,1,25,6.267,6.564e-05,6.387,0.001347,10.95
1996,1,29,6.31,-0.0001251,6.412,0.002239,10.78
1996,2,2,6.376,0.0004255,6.446,0.001313,10.65
1996,2,6,6.963,0.0003577,6.472,0.003062,10.86
1996,2,10,6.909,0.002311,6.477,0.000747,11.15
1996,2,14,6.785,0.00154,6.48,0.001304,11.33
1996,2,18,6.973,0.001703,6.525,0.002071,11.08
1996,2,22,7.059,0.002762,6.535,0.001999,10.72
1996,2,26,6.468,0.002921,6.54,0.002767,10.48
1996,3,1,6.683,0.001805,6.528,0.006937,10.76
1996,3,5,6.647,0.002465,6.523,0.003601,10.71
1996,3,9,6.704,0.001758,6.542,0.003122,10.39
1996,3,13,6.511,0.002053,6.546,0.0002534,10.8
1996,3,17,5.974,0.001049,6.511,0.001435,10.87
1996,3,21,5.98,0.002036,6.497,0.002186,10.7
1996,3,25,5.938,0.002886,6.467,0.0009083,10.77
1996,3,29,5.98,0.002367,6.461,0.0008294,10.81
1996,4,2,6.06,0.002079,6.463,0.0007342,10.72
1996,4,6,6.099,0.002752,6.469,-0.001168,10.83
1996,4,10,6.068,0.001508,6.473,-0.001633,11.12
1996,4,14,6.175,0.002177,6.438,-0.0005853,10.91
1996,4,18,6.424,0.001472,6.431,0.0004393,10.91
1996,4,22,6.442,0.00241,6.432,0.0003065,10.92
1996,4,26,6.444,0.003662,6.428,-0.0003029,11.01
1996,4,30,5.901,0.002703,6.426,-0.001161,11.22
1996,5,4,5.847,0.003886,6.428,-0.0004524,11.57
1996,5,8,5.825,0.005107,6.429,-0.003643,11.62
1996,5,12,5.769,0.004025,6.426,-0.001935,12.04
1996,5,16,5.939,0.002855,6.436,0.0007997,12.14
1996,5,20,6.123,0.003574,6.441,0.001413,12.12
1996,5,24,5.886,0.00433,6.447,-0.002537,12.57
1996,5,28,5.925,0.003714,6.461,-0.002447,12.72
1996,6,1,5.875,0.003069,6.47,5.329e-05,13.12
1996,6,5,5.989,0.002563,6.473,-0.0008182,13.21
1996,6,9,6.037,0.002022,6.478,-0.0001637,14.23
1996,6,13,6.008,0.00163,6.507,-0.0007277,13.67
1996,6,17,5.925,0.0003002,6.523,-8.026e-05,13.71
1996,6,21,5.918,2.952e-05,6.525,-0.0001805,13.69
1996,6,25,5.944,-0.001119,6.512,0.003016,14.39
1996,6,29,6.085,-0.001336,6.509,0.004015,14.97
1996,7,3,6.178,-0.00169,6.489,0.002963,14.92
1996,7,7,6.298,-0.00135,6.479,0.002477,14.91
1996,7,11,6.299,-0.002003,6.484,0.004043,14.49
1996,7,15,6.475,-0.0007218,6.445,0.00722,14.93
1996,7,19,6.505,0.001108,6.437,0.006444,15.11
1996,7,23,6.496,0.001062,6.44,0.006754,14.75
1996,7,27,6.548,0.002904,6.442,0.008244,15.31
1996,7,31,6.658,0.003203,6.45,0.006353,15.32
1996,8,4,6.62,0.004045,6.443,0.004737,15.53
1996,8,8,6.609,0.003439,6.43,0.004427,15.45
1996,8,12,6.644,0.004013,6.448,0.003901,15.97
1996,8,16,6.647,0.003997,6.442,0.002143,15.84
1996,8,20,6.684,0.003173,6.451,0.002624,16.06
1996,8,24,6.657,0.003095,6.455,0.002347,16.1
1996,8,28,6.711,0.003371,6.465,0.002885,16.43
1996,9,1,6.779,0.003413,6.487,0.0006608,16.41
1996,9,5,6.866,0.002881,6.498,0.001439,16.09
1996,9,9,6.922,0.00324,6.492,0.0006012,16.46
1996,9,13,6.985,0.002426,6.487,0.0003735,16.52
1996,9,17,7.054,0.003597,6.5,-0.0017,16.09
1996,9,21,6.942,0.00217,6.504,-0.002329,15.88
1996,9,25,6.901,0.002826,6.516,-0.002526,15.59
1996,9,29,7.013,0.003189,6.521,-0.002161,15.68
1996,10,3,7.029,0.003434,6.54,-0.003734,15.43
1996,10,7,7.034,0.003789,6.543,-0.004027,15.59
1996,10,11,7.107,0.003588,6.552,-0.002323,15.6
1996,10,15,7.116,0.005027,6.567,-0.003828,15.03
1996,10,19,6.926,0.004242,6.562,-0.00425,14.33
1996,10,23,6.987,0.003976,6.558,-0.002471,14.19
1996,10,27,6.979,0.003873,6.559,-0.003553,13.64
1996,10,31,6.84,0.002118,6.537,-0.001274,13.47
1996,11,4,6.913,0.00307,6.52,-0.004643,13.22
1996,11,8,6.97,0.002894,6.529,-0.006715,13.18
1996,11,12,7.071,0.003308,6.521,-0.005874,13.23
1996,11,16,7.019,0.005025,6.502,-0.005333,12.75
1996,11,20,7.266,0.003926,6.498,-0.00312,12.44
1996,11,24,7.379,0.003757,6.486,-0.003759,12.29
1996,11,28,7.165,0.004314,6.48,-0.00513,12.14
1996,12,2,7.045,0.00348,6.474,-0.004172,11.6
1996,12,6,7.124,0.002096,6.477,-0.002057,11.55
1996,12,10,7.434,0.001861,6.488,-0.0006112,11.35
1996,12,14,7.271,0.003774,6.489,-0.001823,10.85
1996,12,18,6.94,0.001799,6.482,-0.002185,10.59
1996,12,22,6.961,0.002888,6.466,0.0006758,10.57
1996,12,26,7.029,0.003656,6.463,7.627e-06,10.5
1996,12,30,7.391,0.003033,6.462,0.0009234,10.56
1997,1,3,7.395,0.003547,6.446,-0.001085,10.63
1997,1,7,6.826,0.00409,6.441,-0.003164,10.38
1997,1,11,6.688,0.003104,6.414,-0.001548,10.68
1997,1,15,6.548,0.00347,6.41,-0.0004129,10.5
1997,1,19,6.847,0.003756,6.424,-0.0003881,10.31
1997,1,23,6.829,0.003493,6.421,0.0001266,10.25
1997,1,27,6.839,0.002208,6.449,-0.0005161,10.17
1997,1,31,6.992,0.003875,6.461,-0.002168,10.34
1997,2,4,6.858,0.004523,6.465,-0.003181,10.3
1997,2,8,6.461,0.005293,6.493,-0.004668,10.18
1997,2,12,6.326,0.00602,6.481,-0.004811,10.13
1997,2,16,6.18,0.006577,6.482,-0.004894,10.35
1997,2,20,6.391,0.007121,6.464,-0.004222,10.38
1997,2,24,6.143,0.005727,6.44,-0.00498,10.71
1997,2,28,5.936,0.005998,6.431,-0.005307,10.4
1997,3,4,5.888,0.003596,6.415,-0.002948,10.01
1997,3,8,5.976,0.004568,6.41,-0.002327,10.08
1997,3,12,5.92,0.005493,6.405,-0.003985,10.06
1997,3,16,5.918,0.005228,6.394,-0.002529,9.961
1997,3,20,6.218,0.005828,6.435,-0.001619,10.25
1997,3,24,6.019,0.006439,6.554,-0.006329,10.38
1997,3,28,5.996,0.006216,6.617,-0.006112,10.36
1997,4,1,5.981,0.006261,6.646,-0.007248,10.22
1997,4,5,5.807,0.006419,6.638,-0.009606,10.33
1997,4,9,5.973,0.006762,6.644,-0.007742,10.47
1997,4,13,5.839,0.007389,6.646,-0.009079,10.41
1997,4,17,5.889,0.006317,6.635,-0.006279,10.76
1997,4,21,5.995,0.005748,6.626,-0.005864,10.89
1997,4,25,6.011,0.006402,6.621,-0.008905,11.03
1997,4,29,5.99,0.005862,6.639,-0.006644,11.47
1997,5,3,6.021,0.005954,6.717,-0.006584,11.54
1997,5,7,6.137,0.005608,6.734,-0.006422,12.13
1997,5,11,6.227,0.004969,6.737,-0.006857,12.76
1997,5,15,6.279,0.004852,6.746,-0.005039,13.03
1997,5,19,6.366,0.004968,6.754,-0.004483,13.6
1997,5,23,6.447,0.005522,6.755,-0.003075,14.19
1997,5,27,6.544,0.005829,6.758,-0.004258,14.36
1997,5,31,6.627,0.005685,6.767,-0.004677,14.56
1997,6,4,6.634,0.005855,6.764,-0.004624,15.15
1997,6,8,6.577,0.007503,6.762,-0.004984,14.94
1997,6,12,6.538,0.006078,6.773,-0.002136,14.78
1997,6,16,6.575,0.00718,6.792,-0.0008607,15.1
1997,6,20,6.673,0.007508,6.806,-0.0005227,15.52
1997,6,24,6.614,0.007508,6.809,0.0005803,15.53
1997,6,28,6.489,0.0066,6.813,0.002694,15.98
1997,7,2,6.523,0.007021,6.826,0.002398,16.33
1997,7,6,6.424,0.007117,6.84,-0.001615,16.71
1997,7,10,6.476,0.006919,6.872,-0.0009677,16.59
1997,7,14,6.625,0.006723,6.892,-0.001355,16.55
1997,7,18,6.811,0.006749,6.908,-0.002899,16.71
1997,7,22,6.804,0.006692,6.903,-0.00492,16.86
1997,7,26,6.834,0.006442,6.9,-0.004988,16.8
1997,7,30,6.943,0.006929,6.862,-0.005452,16.95
1997,8,3,7.092,0.007399,6.864,-0.00616,17.87
1997,8,7,7.006,0.007877,6.87,-0.008101,17.71
1997,8,11,7.034,0.007213,6.863,-0.004655,17.45
1997,8,15,7.089,0.007697,6.849,-0.003892,17.53
1997,8,19,7.284,0.006763,6.836,-0.005468,18.14
1997,8,23,7.557,0.006309,6.827,-0.007129,18.1
1997,8,27,7.704,0.006093,6.816,-0.007042,18.3
1997,8,31,7.66,0.00554,6.816,-0.008386,18.79
1997,9,4,7.654,0.004944,6.816,-0.00906,19.03
1997,9,8,7.533,0.005318,6.818,-0.01049,18.97
1997,9,12,7.523,0.004729,6.818,-0.009558,18.87
1997,9,16,7.565,0.004211,6.823,-0.008485,18.12
1997,9,20,7.477,0.004688,6.817,-0.01078,18.1
1997,9,24,7.476,0.004086,6.826,-0.01318,18
1997,9,28,7.446,0.004195,6.846,-0.01571,17.47
1997,10,2,7.505,0.002721,6.865,-0.01366,16.85
1997,10,6,7.464,0.005546,6.86,-0.01506,16.32
1997,10,10,7.311,0.003278,6.854,-0.009841,15.43
1997,10,14,7.309,0.003627,6.842,-0.0133,15.38
1997,10,18,7.39,0.004001,6.843,-0.01414,15.11
1997,10,22,7.352,0.004099,6.819,-0.01402,14.43
1997,10,26,7.416,0.004355,6.795,-0.01301,14.35
1997,10,30,7.646,0.004951,6.783,-0.01176,14.29
1997,11,3,7.731,0.005459,6.767,-0.01251,14.24
1997,11,7,7.876,0.004635,6.762,-0.009109,14.1
1997,11,11,7.881,0.004374,6.75,-0.008556,14.07
1997,11,15,8.123,0.003252,6.735,-0.00479,13.88
1997,11,19,8.34,0.003845,6.717,-0.003634,13.5
1997,11,23,8.334,0.003985,6.713,-0.004258,13.27
1997,11,27,8.29,0.004124,6.722,-0.00459,13.19
1997,12,1,8.107,0.00454,6.732,-0.006026,12.95
1997,12,5,8.029,0.003073,6.756,-0.003865,12.9
1997,12,9,8.154,0.004032,6.785,-0.004731,12.67
1997,12,13,8.083,0.002673,6.816,-0.006735,12.42
1997,12,17,8.29,0.00472,6.837,-0.002738,12.37
1997,12,21,7.568,0.004015,6.826,-0.003983,12.16
1997,12,25,7.161,0.00442,6.816,-0.00377,11.86
1997,12,29,7.258,0.003588,6.824,-0.003709,11.74
1998,1,2,7.375,0.004082,6.82,-0.004478,11.98
1998,1,6,7.541,0.005298,6.813,-0.00363,11.51
1998,1,10,7.594,0.005,6.803,-0.004513,11.32
1998,1,14,7.783,0.00452,6.797,-0.002378,11.52
1998,1,18,7.879,0.005181,6.802,-0.002582,11.51
1998,1,22,7.803,0.004471,6.796,-0.001133,11.47
1998,1,26,7.903,0.005518,6.811,-0.001347,11.54
1998,1,30,7.555,0.005463,6.831,-0.002932,11.52
1998,2,3,7.243,0.005123,6.845,-0.003087,11.42
1998,2,7,7.741,0.005305,6.871,-0.0006336,11.19
1998,2,11,7.818,0.004998,6.876,-0.005983,11.07
1998,2,15,7.783,0.004452,7.057,-0.00599,11.03
1998,2,19,7.595,0.00595,7.192,-0.008344,10.99
1998,2,23,7.426,0.006514,7.303,-0.009541,10.84
1998,2,27,6.896,0.005947,7.342,-0.01337,10.73
1998,3,3,6.697,0.005289,7.424,-0.01456,11.02
1998,3,7,6.559,0.006358,7.493,-0.01521,10.95
1998,3,11,6.738,0.007587,7.428,-0.01426,11.18
1998,3,15,6.84,0.007247,7.474,-0.01392,11.35
1998,3,19,6.387,0.006029,7.536,-0.0134,11.29
1998,3,23,6.856,0.004714,7.483,-0.01017,11.24
1998,3,27,6.719,0.006036,7.435,-0.01182,11.12
1998,3,31,6.118,0.004696,7.388,-0.01124,11.01
1998,4,4,6.034,0.003371,7.303,-0.008666,11.06
1998,4,8,6.339,0.004262,7.308,-0.008098,11.07
1998,4,12,6.461,0.004798,7.291,-0.005591,11.07
1998,4,16,6.389,0.00355,7.262,-0.006831,11.19
1998,4,20,6.331,0.002873,7.233,-0.006776,11.22
1998,4,24,6.129,0.001972,7.204,-0.005915,10.97
1998,4,28,5.828,0.001234,7.184,-0.004891,11.32
1998,5,2,5.965,-0.001442,7.154,-0.002602,12.11
1998,5,6,6.034,-0.0008051,7.145,-0.003675,12.51
1998,5,10,5.993,-0.0008918,7.126,-0.003296,12.02
1998,5,14,6.043,-0.001693,7.172,0.0008083,12.26
1998,5,18,6.106,-0.0005791,7.184,0.00025,12.46
1998,5,22,6.185,-0.0007019,7.159,-0.0009409,12.63
1998,5,26,6.199,-0.0005903,7.118,0.001393,13.12
1998,5,30,6.18,-0.001081,7.087,0.003094,13.85
1998,6,3,6.174,-0.001047,7.054,0.005155,14.24
1998,6,7,6.356,-0.0001892,7.044,0.004584,14.05
1998,6,11,6.415,-0.0001408,7.038,0.005163,13.44
1998,6,15,6.398,-0.001147,7.018,0.00524,13.32
1998,6,19,6.345,-0.0007667,7.016,0.005129,13.43
1998,6,23,6.473,-0.0002132,7.002,0.006237,13.51
1998,6,27,6.504,0.001074,6.989,0.005265,14.05
1998,7,1,6.537,0.0008755,6.98,0.005096,13.91
1998,7,5,6.394,0.0005472,6.969,0.006976,13.87
1998,7,9,6.451,-0.0004235,6.971,0.008703,13.93
1998,7,13,6.527,0.0008535,6.95,0.007945,14.95
1998,7,17,6.501,0.000595,6.942,0.006765,15.19
1998,7,21,6.101,0.0007759,6.918,0.006387,15.82
1998,7,25,6.273,0.001322,6.922,0.008445,15.33
1998,7,29,6.464,0.003217,6.921,0.007128,16.06
1998,8,2,6.5,0.003973,6.899,0.004096,16.39
1998,8,6,6.327,0.003835,6.881,0.004084,16.13
1998,8,10,6.441,0.00403,6.886,0.004546,16.34
1998,8,14,6.502,0.003261,6.906,0.00521,16.42
1998,8,18,6.62,0.003084,6.905,0.004862,16.66
1998,8,22,6.747,0.002909,6.913,0.003439,16.92
1998,8,26,6.666,0.003176,6.907,0.002304,16.38
1998,8,30,6.8,0.003335,6.916,0.00336,16.4
1998,9,3,6.902,0.003123,6.9,0.003684,16.35
1998,9,7,7.043,0.004152,6.912,0.00327,16.51
1998,9,11,7.076,0.005523,6.915,0.000651,16.3
1998,9,15,7.064,0.003846,6.897,0.001655,16.21
1998,9,19,7.148,0.004664,6.888,0.001651,16.23
1998,9,23,7.02,0.003731,6.888,0.0003988,15.92
1998,9,27,7.117,0.004223,6.893,0.001781,15.83
1998,10,1,7.159,0.004568,6.893,0.0004452,15.34
1998,10,5,7.187,0.004956,6.886,0.0001433,15.39
1998,10,9,7.142,0.004588,6.887,-0.0004047,15.25
1998,10,13,7.083,0.004511,6.898,-0.0006578,14.91
1998,10,17,6.835,0.005464,6.886,-0.001174,14.79
1998,10,21,6.742,0.004249,6.874,0.0009355,14.44
1998,10,25,6.982,0.004913,6.871,0.001075,14.3
1998,10,29,6.812,0.005818,6.846,-0.0008467,13.99
1998,11,2,6.713,0.005208,6.825,-0.0001921,13.87
1998,11,6,6.776,0.006462,6.82,0.0006919,13.59
1998,11,10,6.718,0.005151,6.809,0.002416,13.2
1998,11,14,6.832,0.004922,6.796,0.002192,13.17
1998,11,18,6.796,0.005741,6.795,-0.0005952,12.79
1998,11,22,6.992,0.005193,6.776,0.0009957,12.72
1998,11,26,7.396,0.006146,6.755,0.005066,12.24
1998,11,30,7.169,0.005313,6.733,0.002889,11.9
1998,12,4,7.141,0.006035,6.709,0.002281,11.53
1998,12,8,6.835,0.00556,6.704,-0.0002784,11.23
1998,12,12,6.6,0.004569,6.734,-2.983e-05,10.94
1998,12,16,6.333,0.005641,6.728,-7.653e-05,10.92
1998,12,20,5.616,0.006245,6.71,-0.0005965,10.58
1998,12,24,5.605,0.004375,6.683,0.002167,10.03
1998,12,28,5.906,0.004405,6.685,0.0009668,10.01
1999,1,1,5.881,0.004895,6.675,-0.001869,10.43
1999,1,5,5.9,0.002122,6.679,-0.0002224,10.27
1999,1,9,5.806,0.002019,6.648,-0.0006683,9.992
1999,1,13,5.832,0.0009331,6.608,-0.0003226,9.978
1999,1,17,6.03,0.0003985,6.601,-0.000214,9.939
1999,1,21,6.39,0.0004408,6.568,0.00308,9.942
1999,1,25,6.288,0.001558,6.541,0.005322,9.714
1999,1,29,6.164,0.0004851,6.509,0.003464,9.496
1999,2,2,6.303,0.001427,6.485,-0.0002894,9.399
1999,2,6,6.343,0.002091,6.448,0.0007713,9.437
1999,2,10,6.485,0.002099,6.44,0.002471,9.314
1999,2,14,6.311,0.002338,6.458,-0.0001069,9.289
1999,2,18,6.309,0.003272,6.449,0.001302,9.366
1999,2,22,6.226,0.003356,6.444,0.002596,9.291
1999,2,26,6.309,0.003237,6.457,0.003698,9.283
1999,3,2,6.226,0.004674,6.48,0.003939,9.224
1999,3,6,5.904,0.006085,6.481,0.002739,9.144
1999,3,10,5.835,0.005642,6.485,0.003756,9.149
1999,3,14,5.827,0.005256,6.516,0.003522,9.024
1999,3,18,5.798,0.004686,6.518,0.002034,9.196
1999,3,22,5.9,0.005245,6.514,0.001237,9.459
1999,3,26,5.975,0.006607,6.543,0.0004327,9.051
1999,3,30,5.966,0.006475,6.536,0.001311,8.866
1999,4,3,5.733,0.007077,6.527,2.655e-05,8.956
1999,4,7,5.424,0.006806,6.527,0.004158,8.948
1999,4,11,5.69,0.006034,6.52,0.00571,9.447
1999,4,15,5.672,0.006309,6.531,0.003034,9.783
1999,4,19,5.746,0.007339,6.526,0.002229,9.817
1999,4,23,5.646,0.007916,6.521,0.001071,10.12
1999,4,27,5.603,0.00656,6.521,0.003474,10.03
1999,5,1,5.449,0.007915,6.531,0.0008319,9.961
1999,5,5,5.544,0.005215,6.544,0.005443,10.21
1999,5,9,5.537,0.006483,6.543,0.003147,10.22
1999,5,13,5.547,0.00554,6.55,0.004635,10.63
1999,5,17,5.615,0.005086,6.554,0.005777,10.98
1999,5,21,5.691,0.004974,6.547,0.004483,11.07
1999,5,25,5.71,0.003492,6.536,0.004061,11.2
1999,5,29,5.79,0.003624,6.543,0.001321,11.05
1999,6,2,5.875,0.002944,6.54,0.003625,11.46
1999,6,6,6.027,0.004153,6.524,0.002685,11.84
1999,6,10,6.04,0.004393,6.508,0.003409,12.37
1999,6,14,6.101,0.003794,6.535,0.005,12.19
1999,6,18,6.239,0.004346,6.531,0.006685,13.01
1999,6,22,6.193,0.003964,6.518,0.00918,13.05
1999,6,26,6.268,0.004717,6.532,0.00825,12.91
1999,6,30,6.246,0.00366,6.527,0.008072,13.27
1999,7,4,6.264,0.002783,6.508,0.007827,13.91
1999,7,8,6.341,0.002277,6.489,0.005905,14.86
1999,7,12,6.259,0.001516,6.503,0.007015,14.62
1999,7,16,6.342,0.001216,6.521,0.007413,14.1
1999,7,20,6.378,0.001465,6.514,0.006633,13.89
1999,7,24,6.543,0.001725,6.511,0.006027,14.52
1999,7,28,6.553,0.001413,6.506,0.006625,14.6
1999,8,1,6.586,0.0009554,6.507,0.007047,15.73
1999,8,5,6.603,0.0008314,6.503,0.006072,15.72
1999,8,9,6.66,0.0002278,6.497,0.006827,15.89
1999,8,13,6.707,0.0006996,6.521,0.005103,16.24
1999,8,17,6.795,0.0007993,6.523,0.003251,16.36
1999,8,21,6.846,0.001713,6.517,0.002994,17.07
1999,8,25,6.802,0.00113,6.515,0.001692,16.5
1999,8,29,6.816,0.001827,6.511,0.00161,16.67
1999,9,2,6.813,0.002296,6.506,0.0006323,16.48
1999,9,6,6.709,0.00278,6.508,-0.001777,16.08
1999,9,10,6.6,0.003737,6.518,-0.001611,15.6
1999,9,14,6.598,0.004661,6.512,-0.001141,15.35
1999,9,18,6.569,0.005315,6.501,-0.001917,15.25
1999,9,22,6.433,0.005706,6.49,-0.0004198,15.11
1999,9,26,6.538,0.006378,6.497,-0.004629,14.62
1999,9,30,6.512,0.005408,6.504,-0.004975,14.23
1999,10,4,6.583,0.005894,6.498,-0.004435,13.95
1999,10,8,6.764,0.007285,6.483,-0.006176,14.21
1999,10,12,6.746,0.00686,6.484,-0.007251,13.95
1999,10,16,6.572,0.007861,6.463,-0.008814,13.49
1999,10,20,6.537,0.006691,6.451,-0.006665,13.3
1999,10,24,6.641,0.007514,6.44,-0.009964,13.22
1999,10,28,6.765,0.006807,6.432,-0.008206,12.95
1999,11,1,6.782,0.007056,6.403,-0.009333,12.73
1999,11,5,6.763,0.006063,6.38,-0.008239,12.49
1999,11,9,7.146,0.005193,6.391,-0.003935,12.36
1999,11,13,7.358,0.00612,6.393,-0.007908,12.34
1999,11,17,7.309,0.00481,6.392,-0.009015,12.33
1999,11,21,7.307,0.005432,6.4,-0.008,12.16
1999,11,25,7.042,0.005703,6.401,-0.00838,11.87
1999,11,29,7.062,0.004391,6.388,-0.005775,11.8
1999,12,3,7.103,0.007194,6.385,-0.00787,11.64
1999,12,7,6.771,0.004714,6.398,-0.007922,11.44
1999,12,11,6.754,0.005785,6.404,-0.005103,11.1
1999,12,15,6.581,0.00582,6.417,-0.00676,10.71
1999,12,19,6.344,0.006013,6.418,-0.006545,10.94
1999,12,23,6.242,0.004362,6.406,-0.004032,11.23
1999,12,27,6.319,0.005179,6.4,-0.003991,10.97
1999,12,31,6.288,0.005066,6.389,-0.004966,10.55
2000,1,4,6.309,0.005163,6.377,-0.005049,10.45
2000,1,8,6.23,0.004993,6.365,-0.005386,10.33
2000,1,12,6.316,0.004807,6.352,-0.003268,10.2
2000,1,16,6.581,0.005281,6.355,0.002785,10.08
2000,1,20,6.589,0.003191,6.367,0.001855,10.02
2000,1,24,6.641,0.005428,6.396,0.002178,9.987
2000,1,28,6.583,0.005363,6.394,-0.0001965,10.08
2000,2,1,6.716,0.003977,6.407,0.0004378,10.17
2000,2,5,6.885,0.003522,6.433,3.862e-05,9.997
2000,2,9,6.997,0.00358,6.428,-0.002537,9.876
2000,2,13,6.818,0.002591,6.439,-0.000853,9.944
2000,2,17,6.917,0.003521,6.464,-0.002016,10.04
2000,2,21,6.644,0.003206,6.456,-0.001884,9.994
