variable,name,value,year,month,Model
CST,cst_0_90,-0.0127559538948262,2014,10,GLORYS
CST,cst_30_130,-0.0138480523138251,2014,10,GLORYS
CST,cst_180_549,-0.0267637186026575,2014,10,GLORYS
CST,cst_90_180,-0.00301498618396619,2014,11,GLORYS
CST,cst_0_180,0.00113140447144583,2014,11,GLORYS
CST,cst_0_90,0.00515634361289789,2014,11,GLORYS
CST,cst_30_130,0.00331946559556979,2014,11,GLORYS
CST,cst_180_549,-0.0053231667902543,2014,11,GLORYS
CST,cst_90_180,-0.0127423217940254,2014,12,GLORYS
CST,cst_0_180,-0.00873642485370817,2014,12,GLORYS
CST,cst_0_90,-0.00489759226225865,2014,12,GLORYS
CST,cst_30_130,-0.00569716902805133,2014,12,GLORYS
CST,cst_180_549,-0.00908344828961073,2014,12,GLORYS
CST,cst_90_180,0.0134442681831481,2015,1,GLORYS
CST,cst_0_180,0.0132690683851805,2015,1,GLORYS
CST,cst_0_90,0.0128374877024208,2015,1,GLORYS
CST,cst_30_130,0.015644691590835,2015,1,GLORYS
CST,cst_180_549,0.00573079116073614,2015,1,GLORYS
CST,cst_90_180,0.0169302964321033,2015,2,GLORYS
CST,cst_0_180,0.0156713914981022,2015,2,GLORYS
CST,cst_0_90,0.0142967161847622,2015,2,GLORYS
CST,cst_30_130,0.0165246881620251,2015,2,GLORYS
CST,cst_180_549,0.0176535884551103,2015,2,GLORYS
CST,cst_90_180,0.0172380999581866,2015,3,GLORYS
CST,cst_0_180,0.0176759390830439,2015,3,GLORYS
CST,cst_0_90,0.0177911301643401,2015,3,GLORYS
CST,cst_30_130,0.0179624780494857,2015,3,GLORYS
CST,cst_180_549,0.0162391323433114,2015,3,GLORYS
CST,cst_90_180,0.0124026836520812,2015,4,GLORYS
CST,cst_0_180,0.0167324706337787,2015,4,GLORYS
CST,cst_0_90,0.0206559410433182,2015,4,GLORYS
CST,cst_30_130,0.0153756089197927,2015,4,GLORYS
CST,cst_180_549,0.00832959504828658,2015,4,GLORYS
CST,cst_90_180,-0.00677567412734005,2015,5,GLORYS
CST,cst_0_180,-0.000254059746312428,2015,5,GLORYS
CST,cst_0_90,0.00610397664539561,2015,5,GLORYS
CST,cst_30_130,-0.00218860067841301,2015,5,GLORYS
CST,cst_180_549,-0.0181959380572476,2015,5,GLORYS
CST,cst_90_180,-0.0179439050886258,2015,6,GLORYS
CST,cst_0_180,-0.00827559071172544,2015,6,GLORYS
CST,cst_0_90,0.00113329931887358,2015,6,GLORYS
CST,cst_30_130,-0.00731574288827732,2015,6,GLORYS
CST,cst_180_549,-0.0340273552754583,2015,6,GLORYS
CST,cst_90_180,-0.0207580300058508,2015,7,GLORYS
CST,cst_0_180,-0.00988838967062621,2015,7,GLORYS
CST,cst_0_90,0.00087757028292193,2015,7,GLORYS
CST,cst_30_130,-0.00612767955327117,2015,7,GLORYS
CST,cst_180_549,-0.042809906626333,2015,7,GLORYS
CST,cst_90_180,-0.00384764743518428,2015,8,GLORYS
CST,cst_0_180,0.00275704934133678,2015,8,GLORYS
CST,cst_0_90,0.00930941612745845,2015,8,GLORYS
CST,cst_30_130,0.0043980254956438,2015,8,GLORYS
CST,cst_180_549,-0.0130163904512942,2015,8,GLORYS
CST,cst_90_180,-0.0310529451199056,2015,9,GLORYS
CST,cst_0_180,-0.0246440364683831,2015,9,GLORYS
CST,cst_0_90,-0.0183939445665726,2015,9,GLORYS
CST,cst_30_130,-0.0227711686116849,2015,9,GLORYS
CST,cst_180_549,-0.0447472908518393,2015,9,GLORYS
CST,cst_90_180,-0.0142278682947711,2015,10,GLORYS
CST,cst_0_180,-0.00932564922671336,2015,10,GLORYS
CST,cst_0_90,-0.00461500583896961,2015,10,GLORYS
CST,cst_30_130,-0.00796161741834634,2015,10,GLORYS
CST,cst_180_549,-0.02347109565414,2015,10,GLORYS
CST,cst_90_180,-0.0025843919967052,2015,11,GLORYS
CST,cst_0_180,0.0027149643460821,2015,11,GLORYS
CST,cst_0_90,0.00779193939841091,2015,11,GLORYS
CST,cst_30_130,0.00460974663547785,2015,11,GLORYS
CST,cst_180_549,-0.00603291328682633,2015,11,GLORYS
CST,cst_90_180,-0.00527855140264496,2015,12,GLORYS
CST,cst_0_180,0.0011035429647674,2015,12,GLORYS
CST,cst_0_90,0.00746807090404829,2015,12,GLORYS
CST,cst_30_130,0.00346137421780063,2015,12,GLORYS
CST,cst_180_549,-0.0142702108877612,2015,12,GLORYS
CST,cst_90_180,0.00243224733908442,2016,1,GLORYS
CST,cst_0_180,0.000103938228869582,2016,1,GLORYS
CST,cst_0_90,-0.00220230576166585,2016,1,GLORYS
CST,cst_30_130,0.00115473383867377,2016,1,GLORYS
CST,cst_180_549,0.0055790040607404,2016,1,GLORYS
CST,cst_90_180,0.00469946458079484,2016,2,GLORYS
CST,cst_0_180,0.00591827994642883,2016,2,GLORYS
CST,cst_0_90,0.00704515291469714,2016,2,GLORYS
CST,cst_30_130,0.00752615912124029,2016,2,GLORYS
CST,cst_180_549,0.00589405872001408,2016,2,GLORYS
CST,cst_90_180,0.0143932429226197,2016,3,GLORYS
CST,cst_0_180,0.0161345330825416,2016,3,GLORYS
CST,cst_0_90,0.0177451772432948,2016,3,GLORYS
CST,cst_30_130,0.0164109437797619,2016,3,GLORYS
CST,cst_180_549,0.0152867987506027,2016,3,GLORYS
CST,cst_90_180,0.0137309864441807,2016,4,GLORYS
CST,cst_0_180,0.0142501102631059,2016,4,GLORYS
CST,cst_0_90,0.0145904302212191,2016,4,GLORYS
CST,cst_30_130,0.013049612422078,2016,4,GLORYS
CST,cst_180_549,0.0140966426792459,2016,4,GLORYS
CST,cst_90_180,0.00168723464062613,2016,5,GLORYS
CST,cst_0_180,0.0080213932076544,2016,5,GLORYS
CST,cst_0_90,0.0142528926217922,2016,5,GLORYS
CST,cst_30_130,0.0079562346775031,2016,5,GLORYS
CST,cst_180_549,-0.00419004999683316,2016,5,GLORYS
CST,cst_90_180,-0.00251651949319231,2016,6,GLORYS
CST,cst_0_180,0.00417044394465277,2016,6,GLORYS
CST,cst_0_90,0.0106335334054708,2016,6,GLORYS
CST,cst_30_130,0.00386333990521542,2016,6,GLORYS
CST,cst_180_549,-0.00791289521592158,2016,6,GLORYS
CST,cst_90_180,-0.0139855944649727,2016,7,GLORYS
CST,cst_0_180,-0.004421059747,2016,7,GLORYS
CST,cst_0_90,0.004823202107562,2016,7,GLORYS
CST,cst_30_130,-0.00318119983835408,2016,7,GLORYS
CST,cst_180_549,-0.0252747075714885,2016,7,GLORYS
CST,cst_90_180,-0.0123769127725747,2016,8,GLORYS
CST,cst_0_180,-0.00154488438390713,2016,8,GLORYS
CST,cst_0_90,0.0089324510591526,2016,8,GLORYS
CST,cst_30_130,-0.00176847503704224,2016,8,GLORYS
CST,cst_180_549,-0.0277882021173373,2016,8,GLORYS
CST,cst_90_180,-0.00798277109844552,2016,9,GLORYS
CST,cst_0_180,-0.000556300268697932,2016,9,GLORYS
CST,cst_0_90,0.0066010787225329,2016,9,GLORYS
CST,cst_30_130,0.000525007531134474,2016,9,GLORYS
CST,cst_180_549,-0.023945969197176,2016,9,GLORYS
CST,cst_90_180,0.00386335802482991,2016,10,GLORYS
CST,cst_0_180,0.00247147750774282,2016,10,GLORYS
CST,cst_0_90,0.000793563672401147,2016,10,GLORYS
CST,cst_30_130,0.000962695044145299,2016,10,GLORYS
CST,cst_180_549,-0.000209280151025521,2016,10,GLORYS
CST,cst_90_180,-0.00485815531743464,2016,11,GLORYS
CST,cst_0_180,-0.00375531093908817,2016,11,GLORYS
CST,cst_0_90,-0.00288809643986658,2016,11,GLORYS
CST,cst_30_130,-0.00426802414861164,2016,11,GLORYS
CST,cst_180_549,-0.00691305158025456,2016,11,GLORYS
CST,cst_90_180,0.00375979216413967,2016,12,GLORYS
CST,cst_0_180,0.00587598831453624,2016,12,GLORYS
CST,cst_0_90,0.00782243730116744,2016,12,GLORYS
CST,cst_30_130,0.00710815395353504,2016,12,GLORYS
CST,cst_180_549,-0.00659359532196755,2016,12,GLORYS
CST,cst_90_180,-0.00175882807326562,2017,1,GLORYS
CST,cst_0_180,-0.000521654192408072,2017,1,GLORYS
CST,cst_0_90,0.00060590540589029,2017,1,GLORYS
CST,cst_30_130,0.000249074099018955,2017,1,GLORYS
CST,cst_180_549,-0.00699282489020748,2017,1,GLORYS
CST,cst_90_180,-0.00441281522585714,2017,2,GLORYS
CST,cst_0_180,-0.000300518550402907,2017,2,GLORYS
CST,cst_0_90,0.00360342337524142,2017,2,GLORYS
CST,cst_30_130,-9.47688615127785e-05,2017,2,GLORYS
CST,cst_180_549,0.00523272981258868,2017,2,GLORYS
CST,cst_90_180,0.0138752069008838,2017,3,GLORYS
CST,cst_0_180,0.0174984726505174,2017,3,GLORYS
CST,cst_0_90,0.0209087164535525,2017,3,GLORYS
CST,cst_30_130,0.0193821079829904,2017,3,GLORYS
CST,cst_180_549,0.009553874856324,2017,3,GLORYS
CST,cst_90_180,0.0222153939137672,2017,4,GLORYS
CST,cst_0_180,0.0241071944830885,2017,4,GLORYS
CST,cst_0_90,0.0258869495667935,2017,4,GLORYS
CST,cst_30_130,0.0253158457525461,2017,4,GLORYS
CST,cst_180_549,0.0126905359923795,2017,4,GLORYS
CST,cst_90_180,0.00798346015939489,2017,5,GLORYS
CST,cst_0_180,0.0159177368099326,2017,5,GLORYS
CST,cst_0_90,0.0235756344094641,2017,5,GLORYS
CST,cst_30_130,0.0168533615801804,2017,5,GLORYS
CST,cst_180_549,-0.00629523951255888,2017,5,GLORYS
CST,cst_90_180,-0.00339128236841687,2017,6,GLORYS
CST,cst_0_180,0.00698039226529494,2017,6,GLORYS
CST,cst_0_90,0.0168683625390448,2017,6,GLORYS
CST,cst_30_130,0.0104364276704847,2017,6,GLORYS
CST,cst_180_549,-0.0254209586397355,2017,6,GLORYS
CST,cst_90_180,-0.00700740532461301,2017,7,GLORYS
CST,cst_0_180,0.00185301405047312,2017,7,GLORYS
CST,cst_0_90,0.0103942897223605,2017,7,GLORYS
CST,cst_30_130,0.00350726344276723,2017,7,GLORYS
CST,cst_180_549,-0.0279586846688123,2017,7,GLORYS
CST,cst_90_180,-0.0040022727122228,2017,8,GLORYS
CST,cst_0_180,0.00588225629255289,2017,8,GLORYS
CST,cst_0_90,0.0153339883233348,2017,8,GLORYS
CST,cst_30_130,0.00711157933407165,2017,8,GLORYS
CST,cst_180_549,-0.0175918299369954,2017,8,GLORYS
CST,cst_90_180,0.00247834551659724,2017,9,GLORYS
CST,cst_0_180,0.00882913582525121,2017,9,GLORYS
CST,cst_0_90,0.0148852432811989,2017,9,GLORYS
CST,cst_30_130,0.0104418647824476,2017,9,GLORYS
CST,cst_180_549,-0.00230357911249145,2017,9,GLORYS
CST,cst_90_180,-0.00175166183939218,2017,10,GLORYS
CST,cst_0_180,-0.000585367155764177,2017,10,GLORYS
CST,cst_0_90,0.000419483540842535,2017,10,GLORYS
CST,cst_30_130,-0.0012901722976688,2017,10,GLORYS
CST,cst_180_549,-0.00531867443662214,2017,10,GLORYS
CST,cst_90_180,0.004438103762699,2017,11,GLORYS
CST,cst_0_180,0.00224352285668657,2017,11,GLORYS
CST,cst_0_90,2.25299822165304e-05,2017,11,GLORYS
CST,cst_30_130,0.00140195931962535,2017,11,GLORYS
CST,cst_180_549,0.00693206467289976,2017,11,GLORYS
CST,cst_90_180,0.000964616423022346,2017,12,GLORYS
CST,cst_0_180,0.00388459659554159,2017,12,GLORYS
CST,cst_0_90,0.00657222935506051,2017,12,GLORYS
CST,cst_30_130,0.0065866261740568,2017,12,GLORYS
CST,cst_180_549,0.000594215866799479,2017,12,GLORYS
CST,cst_90_180,0.00330845724230266,2018,1,GLORYS
CST,cst_0_180,0.00314411420358503,2018,1,GLORYS
CST,cst_0_90,0.00269274500869642,2018,1,GLORYS
CST,cst_30_130,0.00363411126486093,2018,1,GLORYS
CST,cst_180_549,0.00313148812278213,2018,1,GLORYS
CST,cst_90_180,0.00935076380122876,2018,2,GLORYS
CST,cst_0_180,0.014085248665492,2018,2,GLORYS
CST,cst_0_90,0.0186446593077017,2018,2,GLORYS
CST,cst_30_130,0.0156344698203448,2018,2,GLORYS
CST,cst_180_549,0.00247156591194862,2018,2,GLORYS
CST,cst_90_180,0.0126653536859808,2018,3,GLORYS
CST,cst_0_180,0.012522249136328,2018,3,GLORYS
CST,cst_0_90,0.0122435341773405,2018,3,GLORYS
CST,cst_30_130,0.0122746064828909,2018,3,GLORYS
CST,cst_180_549,0.0147301552959995,2018,3,GLORYS
CST,cst_90_180,0.0168450595926663,2018,4,GLORYS
CST,cst_0_180,0.020447108594638,2018,4,GLORYS
CST,cst_0_90,0.0237292916357397,2018,4,GLORYS
CST,cst_30_130,0.0209884483412999,2018,4,GLORYS
CST,cst_180_549,0.0165481518204328,2018,4,GLORYS
CST,cst_90_180,0.0113551042907547,2018,5,GLORYS
CST,cst_0_180,0.0200879741179474,2018,5,GLORYS
CST,cst_0_90,0.0286489330574236,2018,5,GLORYS
CST,cst_30_130,0.0210347181641039,2018,5,GLORYS
CST,cst_180_549,-0.000655929007604923,2018,5,GLORYS
CST,cst_90_180,-0.00258866417459129,2018,6,GLORYS
CST,cst_0_180,0.00836406563219129,2018,6,GLORYS
CST,cst_0_90,0.0189663297550188,2018,6,GLORYS
CST,cst_30_130,0.00941414187922636,2018,6,GLORYS
CST,cst_180_549,-0.0190340115848474,2018,6,GLORYS
CST,cst_90_180,-0.0126112624014553,2018,7,GLORYS
CST,cst_0_180,-6.97054258555448e-05,2018,7,GLORYS
CST,cst_0_90,0.0120477706123493,2018,7,GLORYS
CST,cst_30_130,0.00225585775339368,2018,7,GLORYS
CST,cst_180_549,-0.0321745089773936,2018,7,GLORYS
CST,cst_90_180,-0.0058382756118178,2018,8,GLORYS
CST,cst_0_180,0.00369211456732685,2018,8,GLORYS
CST,cst_0_90,0.0129767889339303,2018,8,GLORYS
CST,cst_30_130,0.00479922998738378,2018,8,GLORYS
CST,cst_180_549,-0.0159731305555162,2018,8,GLORYS
CST,cst_90_180,0.00392068789581745,2018,9,GLORYS
CST,cst_0_180,0.00961221980405723,2018,9,GLORYS
CST,cst_0_90,0.0152542404289647,2018,9,GLORYS
CST,cst_30_130,0.0102949540172109,2018,9,GLORYS
CST,cst_180_549,-0.00592668500548401,2018,9,GLORYS
CST,cst_90_180,-0.0108019950666958,2018,10,GLORYS
CST,cst_0_180,-0.0073746205309908,2018,10,GLORYS
CST,cst_0_90,-0.00399824757579209,2018,10,GLORYS
CST,cst_30_130,-0.0067796436487386,2018,10,GLORYS
CST,cst_180_549,-0.0192508697465453,2018,10,GLORYS
CST,cst_90_180,-0.00863896384053008,2018,11,GLORYS
CST,cst_0_180,-0.00799835322252725,2018,11,GLORYS
CST,cst_0_90,-0.00741820271170316,2018,11,GLORYS
CST,cst_30_130,-0.00706068796609921,2018,11,GLORYS
CST,cst_180_549,-0.0126198381443098,2018,11,GLORYS
CST,cst_90_180,-0.00278780278895907,2018,12,GLORYS
CST,cst_0_180,-0.000146470936839739,2018,12,GLORYS
CST,cst_0_90,0.00234765162255054,2018,12,GLORYS
CST,cst_30_130,0.001590898960335,2018,12,GLORYS
CST,cst_180_549,-0.00585703083553081,2018,12,GLORYS
CST,cst_90_180,-0.0179366699486574,2019,1,GLORYS
CST,cst_0_180,-0.0182946436163911,2019,1,GLORYS
CST,cst_0_90,-0.0187167827263827,2019,1,GLORYS
CST,cst_30_130,-0.0172688656763827,2019,1,GLORYS
CST,cst_180_549,-0.0160504534907606,2019,1,GLORYS
CST,cst_90_180,0.00124223907952331,2019,2,GLORYS
CST,cst_0_180,0.00128094051841459,2019,2,GLORYS
CST,cst_0_90,0.00126325885043967,2019,2,GLORYS
CST,cst_30_130,0.00279375123988015,2019,2,GLORYS
CST,cst_180_549,0.00262158329687715,2019,2,GLORYS
CST,cst_90_180,-0.000611403780375547,2019,3,GLORYS
CST,cst_0_180,-0.0013173430061267,2019,3,GLORYS
CST,cst_0_90,-0.00223328448721358,2019,3,GLORYS
CST,cst_30_130,-0.00125874579052343,2019,3,GLORYS
CST,cst_180_549,0.00103333209001586,2019,3,GLORYS
CST,cst_90_180,0.00311021440716906,2019,4,GLORYS
CST,cst_0_180,0.00434894356036882,2019,4,GLORYS
CST,cst_0_90,0.00538445968284026,2019,4,GLORYS
CST,cst_30_130,0.00504694480841202,2019,4,GLORYS
CST,cst_180_549,0.00211353894065822,2019,4,GLORYS
CST,cst_90_180,7.5383267861022e-05,2019,5,GLORYS
CST,cst_0_180,0.00412997760306173,2019,5,GLORYS
CST,cst_0_90,0.00811319771190699,2019,5,GLORYS
CST,cst_30_130,0.00348214398549879,2019,5,GLORYS
CST,cst_180_549,-0.00560881695302656,2019,5,GLORYS
CST,cst_90_180,-0.0230531542160106,2019,6,GLORYS
CST,cst_0_180,-0.0178143167515654,2019,6,GLORYS
CST,cst_0_90,-0.012714397067872,2019,6,GLORYS
CST,cst_30_130,-0.0189240313001188,2019,6,GLORYS
CST,cst_180_549,-0.0395748674834641,2019,6,GLORYS
CST,cst_90_180,-0.0162812010177972,2019,7,GLORYS
CST,cst_0_180,-0.0128524889231505,2019,7,GLORYS
CST,cst_0_90,-0.00962414898878815,2019,7,GLORYS
CST,cst_30_130,-0.0138126567149468,2019,7,GLORYS
CST,cst_180_549,-0.0335645974740363,2019,7,GLORYS
CST,cst_90_180,-0.0199349467018289,2019,8,GLORYS
CST,cst_0_180,-0.0137324166062578,2019,8,GLORYS
CST,cst_0_90,-0.0077288829237927,2019,8,GLORYS
CST,cst_30_130,-0.0114464255887069,2019,8,GLORYS
CST,cst_180_549,-0.0313577174079098,2019,8,GLORYS
CST,cst_90_180,-0.0219676765024689,2019,9,GLORYS
CST,cst_0_180,-0.016826249227951,2019,9,GLORYS
CST,cst_0_90,-0.0117934153558011,2019,9,GLORYS
CST,cst_30_130,-0.015535894980458,2019,9,GLORYS
CST,cst_180_549,-0.0340873894558153,2019,9,GLORYS
CST,cst_90_180,-0.0143103488904106,2019,10,GLORYS
CST,cst_0_180,-0.0107290219530906,2019,10,GLORYS
CST,cst_0_90,-0.00721028119899146,2019,10,GLORYS
CST,cst_30_130,-0.00986776013028838,2019,10,GLORYS
CST,cst_180_549,-0.0162579185494095,2019,10,GLORYS
CST,cst_90_180,-0.0321434529783777,2019,11,GLORYS
CST,cst_0_180,-0.0256407138519105,2019,11,GLORYS
CST,cst_0_90,-0.019359368042345,2019,11,GLORYS
CST,cst_30_130,-0.0241551310907131,2019,11,GLORYS
CST,cst_180_549,-0.0419403412459987,2019,11,GLORYS
CST,cst_90_180,-0.0126193244145629,2019,12,GLORYS
CST,cst_0_180,-0.0117261470493335,2019,12,GLORYS
CST,cst_0_90,-0.0107996233353476,2019,12,GLORYS
CST,cst_30_130,-0.0107883719278411,2019,12,GLORYS
CST,cst_180_549,-0.0138651730239161,2019,12,GLORYS
CST,cst_90_180,-0.0116077829408885,2020,1,GLORYS
CST,cst_0_180,-0.00916602242392658,2020,1,GLORYS
CST,cst_0_90,-0.00682005915944235,2020,1,GLORYS
CST,cst_30_130,-0.00635076425710762,2020,1,GLORYS
CST,cst_180_549,-0.0144111074334972,2020,1,GLORYS
CST,cst_90_180,-0.00995382994411694,2020,2,GLORYS
CST,cst_0_180,-0.00603358319038355,2020,2,GLORYS
CST,cst_0_90,-0.00231962652272022,2020,2,GLORYS
CST,cst_30_130,-0.00469233636619381,2020,2,GLORYS
CST,cst_180_549,-0.0197339565825856,2020,2,GLORYS
CST,cst_90_180,-0.000220499503798236,2020,3,GLORYS
CST,cst_0_180,-0.000493964882927905,2020,3,GLORYS
CST,cst_0_90,-0.000980947183031314,2020,3,GLORYS
CST,cst_30_130,-0.00218006441263131,2020,3,GLORYS
CST,cst_180_549,0.00132202253251898,2020,3,GLORYS
CST,cst_90_180,0.00392682053826684,2020,4,GLORYS
CST,cst_0_180,0.00540296261091672,2020,4,GLORYS
CST,cst_0_90,0.00679375128386634,2020,4,GLORYS
CST,cst_30_130,0.00429346983259786,2020,4,GLORYS
CST,cst_180_549,0.00222702759150705,2020,4,GLORYS
CST,cst_90_180,0.00828733603806683,2020,5,GLORYS
CST,cst_0_180,0.00972056628120226,2020,5,GLORYS
CST,cst_0_90,0.0110343335464265,2020,5,GLORYS
CST,cst_30_130,0.0105484321769198,2020,5,GLORYS
CST,cst_180_549,-0.00188547258353457,2020,5,GLORYS
CST,cst_90_180,-0.00297708783175087,2020,6,GLORYS
CST,cst_0_180,-0.00045766571353475,2020,6,GLORYS
CST,cst_0_90,0.0018628448710741,2020,6,GLORYS
CST,cst_30_130,0.00099009808843815,2020,6,GLORYS
CST,cst_180_549,-0.0147976767324101,2020,6,GLORYS
CST,cst_90_180,-0.0121804614959095,2020,7,GLORYS
CST,cst_0_180,-0.00597989210396617,2020,7,GLORYS
CST,cst_0_90,0.000121304721324368,2020,7,GLORYS
CST,cst_30_130,-0.0045609213700513,2020,7,GLORYS
CST,cst_180_549,-0.0339969524781497,2020,7,GLORYS
CST,cst_90_180,-0.0142670069566952,2020,8,GLORYS
CST,cst_0_180,-0.00977570382408503,2020,8,GLORYS
CST,cst_0_90,-0.00544751615745847,2020,8,GLORYS
CST,cst_30_130,-0.00663811562434516,2020,8,GLORYS
CST,cst_180_549,-0.0289501788795469,2020,8,GLORYS
CST,cst_90_180,-0.0145717097085064,2020,9,GLORYS
CST,cst_0_180,-0.0122984960969093,2020,9,GLORYS
CST,cst_0_90,-0.0101468033628296,2020,9,GLORYS
CST,cst_30_130,-0.0106841424915129,2020,9,GLORYS
CST,cst_180_549,-0.0222118753178524,2020,9,GLORYS
CST,cst_90_180,-0.00988926493316102,2020,10,GLORYS
CST,cst_0_180,-0.00794538536434255,2020,10,GLORYS
CST,cst_0_90,-0.00617802335524141,2020,10,GLORYS
CST,cst_30_130,-0.00838206928643487,2020,10,GLORYS
CST,cst_180_549,-0.0125330767287068,2020,10,GLORYS
CST,cst_90_180,-0.00502318541480863,2020,11,GLORYS
CST,cst_0_180,-0.00425364963085187,2020,11,GLORYS
CST,cst_0_90,-0.00356694953207991,2020,11,GLORYS
CST,cst_30_130,-0.00390216088463029,2020,11,GLORYS
CST,cst_180_549,-0.00717410724132347,2020,11,GLORYS
CST,cst_90_180,-0.0137616496564277,2020,12,GLORYS
CST,cst_0_180,-0.0118710682113889,2020,12,GLORYS
CST,cst_0_90,-0.0100098375563059,2020,12,GLORYS
CST,cst_30_130,-0.0109799213822929,2020,12,GLORYS
CST,cst_180_549,-0.0109713712478537,2020,12,GLORYS
CST,cst_90_180,-0.0116522273721229,2021,1,GLORYS
CST,cst_0_180,-0.0104253694136794,2021,1,GLORYS
CST,cst_0_90,-0.00922156293460801,2021,1,GLORYS
CST,cst_30_130,-0.0085249022176994,2021,1,GLORYS
CST,cst_180_549,-0.0186724451834225,2021,1,GLORYS
CST,cst_90_180,-0.00107838038576325,2021,2,GLORYS
CST,cst_0_180,0.000190863374551101,2021,2,GLORYS
CST,cst_0_90,0.00151301194598633,2021,2,GLORYS
CST,cst_30_130,0.00154055130355884,2021,2,GLORYS
CST,cst_180_549,-0.00236901319266899,2021,2,GLORYS
CST,cst_90_180,0.00243245405736923,2021,3,GLORYS
CST,cst_0_180,-0.000241799305796334,2021,3,GLORYS
CST,cst_0_90,-0.00295451867402324,2021,3,GLORYS
CST,cst_30_130,-0.00125662531685791,2021,3,GLORYS
CST,cst_180_549,-0.00130673037924586,2021,3,GLORYS
CST,cst_90_180,-0.00488592447369423,2021,4,GLORYS
CST,cst_0_180,-0.000745958262861216,2021,4,GLORYS
CST,cst_0_90,0.00329583416680965,2021,4,GLORYS
CST,cst_30_130,-0.00215461872864509,2021,4,GLORYS
CST,cst_180_549,-0.00959662028179365,2021,4,GLORYS
CST,cst_90_180,-0.0133053534957552,2021,5,GLORYS
CST,cst_0_180,-0.00797104274688325,2021,5,GLORYS
CST,cst_0_90,-0.00283603020047594,2021,5,GLORYS
CST,cst_30_130,-0.00793301820942165,2021,5,GLORYS
CST,cst_180_549,-0.0211588494755501,2021,5,GLORYS
CST,cst_90_180,-0.0173236124220034,2021,6,GLORYS
CST,cst_0_180,-0.0142127090316439,2021,6,GLORYS
CST,cst_0_90,-0.0111392902928498,2021,6,GLORYS
CST,cst_30_130,-0.0132898240285975,2021,6,GLORYS
CST,cst_180_549,-0.0272215302773532,2021,6,GLORYS
CST,cst_90_180,-0.0196005454230999,2021,7,GLORYS
CST,cst_0_180,-0.015298171290594,2021,7,GLORYS
CST,cst_0_90,-0.011187990772702,2021,7,GLORYS
CST,cst_30_130,-0.0167803411665191,2021,7,GLORYS
CST,cst_180_549,-0.0401555155347483,2021,7,GLORYS
CST,cst_90_180,-0.0202093996779628,2021,8,GLORYS
CST,cst_0_180,-0.0189306711878833,2021,8,GLORYS
CST,cst_0_90,-0.017876785310145,2021,8,GLORYS
CST,cst_30_130,-0.0197450895776314,2021,8,GLORYS
CST,cst_180_549,-0.0295791537653588,2021,8,GLORYS
CST,cst_90_180,-0.0146371704986965,2021,9,GLORYS
CST,cst_0_180,-0.0150451447274711,2021,9,GLORYS
CST,cst_0_90,-0.0155696601799962,2021,9,GLORYS
CST,cst_30_130,-0.0163721771714666,2021,9,GLORYS
CST,cst_180_549,-0.0201953076874157,2021,9,GLORYS
CST,cst_90_180,-0.0239613365472796,2021,10,GLORYS
CST,cst_0_180,-0.0219769773828568,2021,10,GLORYS
CST,cst_0_90,-0.02003094010372,2021,10,GLORYS
CST,cst_30_130,-0.0207600896388595,2021,10,GLORYS
CST,cst_180_549,-0.0251802320132849,2021,10,GLORYS
CST,cst_90_180,-0.0125393244383411,2021,11,GLORYS
CST,cst_0_180,-0.0129574603352096,2021,11,GLORYS
CST,cst_0_90,-0.0132896671930654,2021,11,GLORYS
CST,cst_30_130,-0.011259280194945,2021,11,GLORYS
CST,cst_180_549,-0.0139856951577244,2021,11,GLORYS
CST,cst_90_180,-0.0172338966863955,2021,12,GLORYS
CST,cst_0_180,-0.0159076116146749,2021,12,GLORYS
CST,cst_0_90,-0.0146580888568389,2021,12,GLORYS
CST,cst_30_130,-0.0153618530265266,2021,12,GLORYS
CST,cst_180_549,-0.0173981142030995,2021,12,GLORYS
CST,cst_90_180,-0.0145925882552723,2022,1,GLORYS
CST,cst_0_180,-0.0112394144487325,2022,1,GLORYS
CST,cst_0_90,-0.00795857884004903,2022,1,GLORYS
CST,cst_30_130,-0.0087314037300491,2022,1,GLORYS
CST,cst_180_549,-0.0194270244616973,2022,1,GLORYS
CST,cst_90_180,-0.00832144455506062,2022,2,GLORYS
CST,cst_0_180,-0.00681008923621605,2022,2,GLORYS
CST,cst_0_90,-0.00537312600276182,2022,2,GLORYS
CST,cst_30_130,-0.00600224538028782,2022,2,GLORYS
CST,cst_180_549,-0.0130697995444765,2022,2,GLORYS
CST,cst_90_180,0.000503910272273906,2022,3,GLORYS
CST,cst_0_180,0.0011352961281265,2022,3,GLORYS
CST,cst_0_90,0.00171117962493356,2022,3,GLORYS
CST,cst_30_130,0.00106676136711458,2022,3,GLORYS
CST,cst_180_549,-0.00313997367964288,2022,3,GLORYS
CST,cst_90_180,0.00876995432700522,2022,4,GLORYS
CST,cst_0_180,0.00866251781621508,2022,4,GLORYS
CST,cst_0_90,0.00833348323924971,2022,4,GLORYS
CST,cst_30_130,0.00891017597138818,2022,4,GLORYS
CST,cst_180_549,0.00483109524694972,2022,4,GLORYS
CST,cst_90_180,-0.0101420124893897,2022,5,GLORYS
CST,cst_0_180,-0.00789902987857103,2022,5,GLORYS
CST,cst_0_90,-0.005806416026609,2022,5,GLORYS
CST,cst_30_130,-0.00572022238277389,2022,5,GLORYS
CST,cst_180_549,-0.02012352078392,2022,5,GLORYS
