year,month,MLD_90_180,MLD_0_180,MLD_0_90,MLD_30_130,MLD_180_550,T_90_180,T_0_180,T_0_90,T_30_130,T_180_550,XV_90_180,XV_0_180,XV_0_90,XV_30_130,XV_180_550,YV_90_180,YV_0_180,YV_0_90,YV_30_130,YV_180_550
2010,7,6.9962997,6.531536,6.016257,6.417475,7.7751417,8.471623,8.510561,8.583234,8.538508,8.46197,-0.010358076,-0.007536122,-0.0014275538,-0.0057794624,-0.004127656,-0.12509504,-0.113105685,-0.08715275,-0.104719415,-0.09641631
2010,8,6.2199802,5.9555936,5.6624684,5.903285,7.1082397,8.429478,8.499436,8.630005,8.5355625,8.391032,-0.0025784012,-0.0033177228,-0.0049180975,-0.008227332,-0.00020370458,-0.06028245,-0.055220697,-0.044263713,-0.04962501,-0.047074743
2010,9,6.600269,6.31405,5.9967213,6.183812,7.850522,8.72584,8.889238,9.194222,8.943294,8.596415,0.0004680531,-0.0028687099,-0.010091663,-0.006989759,-0.00020952737,-0.03239559,-0.022543121,-0.0012158973,-0.01362528,-0.04266974
2010,10,9.537904,8.97802,8.35728,8.751028,12.085191,9.290804,9.57767,10.113102,9.707387,8.817676,0.0015489294,-9.9046796e-05,-0.0036663525,-0.00069130637,-0.0007232147,-0.004334629,0.0049772346,0.025134243,0.013464861,-0.01235992
2010,11,11.547648,10.558447,9.461721,10.128611,15.757193,9.8545065,10.124286,10.627837,10.320924,8.943957,0.001983343,0.0017671132,0.0012990524,0.0027553374,-0.00063381024,0.031042382,0.033011433,0.037273765,0.034279697,0.033426605
2010,12,17.22952,13.788751,9.973983,12.095859,27.472775,9.471753,9.53419,9.6507225,9.624489,8.783241,-0.0010305828,-0.0015179218,-0.0025728429,-0.0004792379,0.00023791788,0.11676602,0.112928815,0.1046226,0.109122016,0.09761683
2011,1,9.8863325,8.997994,8.013098,8.651553,14.228556,9.215561,9.208955,9.196627,9.255481,8.682169,3.250964e-05,0.00083537854,0.002573315,0.0037073293,-0.0016339583,-0.00088804896,-0.0015083369,-0.002851048,-0.0041440246,0.008731777
2011,2,11.439099,10.429046,9.309203,10.236307,12.37977,8.82987,8.823143,8.810579,8.857511,8.415439,0.0005614572,0.0011047904,0.0022809212,0.0022440562,-0.002099021,-0.01255922,-0.01059643,-0.0063476665,-0.009019066,-0.008086148
2011,3,13.576571,11.305507,8.787588,10.356207,21.420898,8.812923,8.767352,8.682297,8.780045,8.437605,0.0012838468,0.0006601401,-0.00068996986,0.0011002531,0.0022038422,0.09342747,0.09154353,0.08746547,0.088881426,0.072402485
2011,4,8.374346,7.848272,7.265016,7.7866197,9.062395,8.815738,8.863854,8.95367,8.914651,8.392476,0.00034152254,0.00076455163,0.0016802667,0.0011374218,4.2304553e-05,-0.06844368,-0.062305726,-0.049019117,-0.05985378,-0.048519813
2011,5,6.2359633,6.07754,5.901896,6.1195674,6.454035,8.571752,8.684522,8.8949995,8.751038,8.24116,-0.0018930669,0.00013542468,0.004526417,0.00074015284,0.0008135066,-0.103907146,-0.09297895,-0.06932308,-0.08584294,-0.08162673
2011,6,5.6543818,5.560747,5.4569345,5.5596247,6.1275306,8.496481,8.634296,8.891537,8.709593,8.256422,-0.0048200316,-0.0027362944,0.0017742867,-0.0021327347,4.271514e-05,-0.103447914,-0.09372175,-0.07266793,-0.0866063,-0.085245356
2011,7,5.9346166,5.7446904,5.534122,5.717472,6.5114717,8.255084,8.323476,8.451135,8.36539,8.32615,-0.0098727895,-0.0064374194,0.0009989907,-0.003381843,-0.0011008721,-0.0886175,-0.08359343,-0.07271803,-0.0807308,-0.06918259
2011,8,5.9136705,5.717748,5.5005307,5.6764054,6.6113005,8.165367,8.195809,8.25263,8.215977,8.454487,-0.0044320514,-0.0033671714,-0.001062072,-0.004227942,-0.001933902,-0.068808936,-0.06678347,-0.062399037,-0.0686591,-0.064594865
2011,9,6.824581,6.615788,6.3842998,6.55309,7.6767926,8.616512,8.743051,8.979237,8.784549,8.6506815,0.00482588,0.0028770736,-0.0013414243,-0.0024290408,-0.004607887,-0.021193352,-0.017559603,-0.009693775,-0.01332183,-0.024526192
2011,10,8.470957,8.160801,7.816933,8.063127,10.286573,9.9760685,10.348856,11.044658,10.558857,9.11488,-0.0016257595,-0.0006974056,0.0013121637,0.0007265433,-0.0018507243,0.003446076,0.0070032445,0.014703299,0.009279663,-0.0021710906
2011,11,12.062099,11.046929,9.921416,10.804861,14.9626465,9.285137,9.434543,9.713404,9.536151,8.768128,0.0036622249,0.0019999123,-0.0015984314,0.0013110179,0.0014103723,0.0338786,0.03626961,0.041445307,0.03631347,0.021379711
2011,12,13.669583,12.739223,11.707733,12.738674,14.560429,8.806479,8.881126,9.02046,8.945726,8.361882,-0.0024106011,-0.0016670015,-5.7359208e-05,-0.00073461403,-0.005018808,0.018943496,0.015858853,0.00918164,0.01589591,0.028124195
2012,1,13.434485,11.845996,10.084845,11.229546,17.08093,8.577144,8.5773115,8.577619,8.615393,8.269693,0.00082659966,0.0011545846,0.0018645616,0.003116456,-0.0018418286,0.073139414,0.06857975,0.058709536,0.0641051,0.06507048
2012,2,9.953558,9.066304,8.082611,8.790439,15.654265,8.515991,8.484774,8.426506,8.505377,8.229376,-0.0019506117,-0.0008433139,0.0015536072,0.00017645142,-4.829991e-06,-0.0049643237,-0.007379697,-0.01260815,-0.009533017,0.0063792826
2012,3,12.754037,11.025134,9.108308,10.414628,16.832378,8.255955,8.218048,8.147287,8.225498,7.9836698,0.0028709397,0.0020702975,0.00033717934,0.0023606697,0.0024033603,0.06593494,0.06580852,0.0655349,0.0648775,0.032124896
2012,4,6.934131,6.552433,6.1292453,6.389147,9.200636,8.765038,8.79642,8.854992,8.837078,8.401258,-0.0045385994,-0.002393792,0.002248985,-0.0017002969,-0.0015774735,0.013155503,0.009497263,0.0015784273,0.0043888493,0.031367112
2012,5,7.095374,6.723994,6.312246,6.7050805,7.692167,8.629867,8.7264385,8.906688,8.782787,8.34825,-0.0018704289,-0.00011860895,0.0036734792,0.0005731195,-0.0013469069,-0.10461337,-0.09118996,-0.0621329,-0.08409279,-0.08323974
2012,6,5.730191,5.657079,5.576021,5.670729,5.9757485,8.585639,8.745454,9.043751,8.829578,8.303502,-0.001991542,-0.0005784461,0.0024804268,0.00025505497,-0.00040955073,-0.09904524,-0.087879635,-0.06370984,-0.08003127,-0.081914894
2012,7,5.6471143,5.524326,5.3881907,5.5050163,6.3009934,8.420041,8.533786,8.746089,8.57783,8.389377,-0.009010363,-0.0063319937,-0.0005342416,-0.004835916,-2.6675038e-05,-0.09803432,-0.09190908,-0.07864997,-0.087790795,-0.072890945
2012,8,5.9590807,5.7349296,5.486414,5.68014,6.601634,8.317385,8.377064,8.488458,8.405589,8.388503,-0.0028607193,-0.0033767861,-0.0044938903,-0.005908026,-0.0029562833,-0.055020522,-0.051066652,-0.042507924,-0.049039382,-0.030874131
2012,9,6.3948617,6.044484,5.6560225,5.9650464,7.1549964,8.383536,8.421442,8.492197,8.429109,8.431582,-0.006962894,-0.0058452412,-0.003425908,-0.006768626,-0.0019418406,-0.03426168,-0.031512126,-0.025560275,-0.031134736,-0.019552246
2012,10,8.801631,8.187508,7.5066314,7.948945,9.137917,8.888915,8.996518,9.197365,9.073414,8.581369,0.0018200157,0.0012723694,8.690145e-05,0.0018417616,0.00070090283,0.036751114,0.0429763,0.0564517,0.045765422,0.030034028
2012,11,13.359705,11.8378935,10.150668,11.062445,16.780909,10.293344,10.539418,10.998721,10.743908,9.113713,-0.004228037,-0.003965373,-0.0033967986,-0.0028776233,0.0041657155,0.14432602,0.14085208,0.13333213,0.13833404,0.09093899
2012,12,13.144335,11.126037,8.888357,10.266803,20.28559,10.44919,10.500721,10.596891,10.601489,9.404091,-0.0073526353,-0.0053531714,-0.0010250171,-0.003974332,-0.004383528,0.1437195,0.12913595,0.09756757,0.11570882,0.1358518
2013,1,10.390838,9.504616,8.522065,9.097307,13.327129,9.622214,9.656725,9.721137,9.733656,8.91379,-0.0015755806,-0.00092776876,0.00047452215,-0.003990181,-6.2104096e-05,0.0017620546,-0.00024723442,-0.0045966585,-0.0011271982,0.014726516
2013,2,11.66054,10.650697,9.531086,10.504463,12.6198015,8.989627,9.025319,9.091936,9.08451,8.49718,-0.0012050482,2.3930437e-05,0.0026842519,0.00010254755,-0.0010647327,-0.040033136,-0.036929287,-0.030210499,-0.03515185,-0.01651138
2013,3,8.458443,7.8584313,7.1932015,7.7236304,9.988035,8.718479,8.741176,8.783548,8.776573,8.332333,-0.002730271,-0.0016810156,0.0005902625,-0.000883293,0.00019650225,-0.03948341,-0.037613306,-0.03356518,-0.036793575,-0.015315668
2013,4,7.519404,7.143606,6.7269607,7.07953,8.326753,8.747082,8.82653,8.974827,8.885247,8.359998,-0.0030649453,-0.0021782985,-0.00025900686,-0.0019884498,-0.0004604389,-0.073596515,-0.06892397,-0.058809534,-0.06681844,-0.05184821
2013,5,6.7456765,6.465466,6.154797,6.411444,7.1755576,8.781943,8.969345,9.319135,9.065523,8.3790865,-5.1082803e-05,0.0009618376,0.0031544643,0.0008498898,-0.0010562309,-0.05592785,-0.0466661,-0.026617516,-0.041464668,-0.053148754
2013,6,6.401976,6.204126,5.9847703,6.1630807,7.022035,8.920727,9.14242,9.55621,9.244017,8.53266,-0.001874367,-0.0014199498,-0.00043629453,-0.0039630793,-0.0018312081,-0.060147945,-0.05494103,-0.043669842,-0.052046087,-0.04740796
2013,7,6.957839,6.454572,5.8966026,6.3125362,7.808285,8.555646,8.649632,8.825062,8.674031,8.562328,-0.008307777,-0.00684114,-0.0036663697,-0.007957524,-0.004978047,-0.078201815,-0.074224815,-0.06561597,-0.06985816,-0.05155731
2013,8,5.6266494,5.5163674,5.394099,5.470426,6.2584357,8.831286,8.930801,9.116547,8.96215,8.746222,-0.0034194384,-0.0036529787,-0.004158514,-0.005602037,-0.0025540595,-0.027602626,-0.022848474,-0.0125573855,-0.020503351,-0.01902873
2013,9,6.8563805,6.7006607,6.5280137,6.659743,7.5436788,10.042302,10.421376,11.128931,10.619855,9.352969,0.004500901,0.00352139,0.0014010824,0.0027761734,-0.00082894985,-0.003084389,0.0017139569,0.012100739,0.003277018,0.00042018897
2013,10,7.907797,7.6339803,7.3304005,7.618789,9.07371,9.727025,10.092308,10.774101,10.281684,9.119946,-0.0045947456,-0.0033385884,-0.0006194404,-0.0016453848,-0.0011206277,-0.018814156,-0.017094238,-0.0133712,-0.018040724,-0.013458606
2013,11,10.195696,9.612774,8.966491,9.446121,11.423365,9.082009,9.227112,9.497948,9.308702,8.770911,0.0019808197,0.0012157161,-0.00044047227,0.0002251771,-0.0011048545,0.010953662,0.010896136,0.010771613,0.011174282,0.015030107
2013,12,10.521777,9.685478,8.758278,9.603292,10.548193,8.61694,8.627256,8.646516,8.653478,8.365066,-0.0011659903,-0.0010449868,-0.00078305526,-0.0005826443,-0.0038154242,0.01587161,0.016659891,0.018366253,0.017418008,0.028331382
2014,1,11.831115,11.036429,10.155365,10.841916,11.565615,8.673449,8.63478,8.562612,8.644452,8.4643955,-0.00018386071,-0.0001444286,-5.907209e-05,0.00089779124,-0.0020724214,0.04417093,0.04200497,0.037316367,0.04108656,0.0529179
2014,2,11.658344,10.941914,10.147611,10.472916,13.534206,8.86166,8.76499,8.584554,8.775241,8.53864,0.0020800915,0.0020708935,0.0020509816,0.0032325338,0.0009762806,0.05264781,0.05059018,0.04613615,0.04754288,0.027467528
2014,3,10.21436,9.195424,8.065732,8.79693,12.376764,9.352881,9.338534,9.311764,9.375919,8.815758,-0.0017972187,-0.0009924127,0.0007497173,6.608988e-05,7.1278584e-05,0.04797402,0.048088055,0.048334904,0.045663845,0.031445794
2014,4,8.376644,7.675098,6.897297,7.492303,9.4836855,9.463022,9.556736,9.731664,9.632922,8.893497,-0.0024507607,-0.0008889761,0.0024917552,-0.00030095284,-0.0026627588,-0.01897845,-0.016764365,-0.011971636,-0.016062193,-0.005681649
2014,5,6.3073335,6.0843844,5.837202,6.026648,6.761454,9.627138,9.813906,10.1624975,9.914825,9.081125,-0.0016083186,-0.00056200434,0.0017029075,-0.00043065517,0.0013998544,-0.057098087,-0.053332474,-0.045181107,-0.05017897,-0.045366
2014,6,6.794164,6.567253,6.3156776,6.5595307,7.643016,8.837842,8.919561,9.07208,8.961085,8.678739,-0.0053358083,-0.0026809187,0.0030660082,-0.0029980005,-0.004592657,-0.1070969,-0.09450841,-0.06725861,-0.08621591,-0.094712585
2014,7,6.299349,5.999897,5.6678963,5.95147,6.9755473,8.830809,8.910563,9.059423,8.955373,8.806002,-0.0051055113,-0.004692774,-0.0037993349,-0.0059106187,-0.0026427775,-0.06426651,-0.05876313,-0.046850186,-0.05473868,-0.04671218
2014,8,6.137225,5.892824,5.621858,5.8238206,6.816401,8.723733,8.727802,8.735404,8.715999,8.8891945,-0.004025447,-0.0052832672,-0.008006013,-0.0076489965,-0.0035582616,-0.031646676,-0.02587236,-0.0133729605,-0.02121273,-0.023308175
2014,9,6.7848706,6.5014863,6.1872997,6.419156,7.4122076,9.472186,9.614222,9.879334,9.6963215,9.179327,0.0002061273,-4.7717414e-05,-0.0005972042,-0.00013664932,-0.00293881,0.01713036,0.021657476,0.031457134,0.025346717,0.02275999
2014,10,10.524301,9.721043,8.830473,9.350528,11.518836,11.258381,11.653941,12.392247,11.917883,10.050624,0.00037658005,-0.00016214585,-0.0013283027,0.0009906692,-0.00022262722,0.085581034,0.08655208,0.088654004,0.08617024,0.07298252
2014,11,13.6669655,12.927292,12.107219,12.105695,17.429173,12.15167,12.471345,13.068023,12.7545,10.467749,-0.007130261,-0.005100676,-0.00070731645,-0.0040026912,7.384305e-05,0.08257531,0.073016405,0.052324615,0.06441801,0.06849827
2014,12,15.989053,13.565047,10.8775625,12.454928,22.046988,12.274323,12.338439,12.45811,12.468944,10.833642,-0.0037891003,-0.0026188463,-8.564567e-05,-0.0001126676,-0.009175485,0.13422656,0.1166684,0.07866097,0.09850626,0.14411649
2015,1,12.081422,11.274816,10.380534,10.848682,18.38489,11.379321,11.452518,11.589144,11.576271,10.343477,-0.0035069303,-0.0031479893,-0.0023710057,-0.0013177611,0.0006973507,0.027979592,0.02386814,0.014968268,0.02024664,0.044456225
2015,2,12.218512,10.605828,8.817854,9.936295,16.667774,11.368391,11.423929,11.5275955,11.514201,10.441627,-0.00080316624,-0.0007708052,-0.0007007543,-0.00040391387,-0.002005812,0.020510213,0.017383449,0.010615082,0.014867633,0.028571328
2015,3,11.503437,10.498225,9.383752,10.261046,13.293665,10.76663,10.912216,11.18395,11.028633,9.934719,0.0014982452,0.0011812524,0.0004950711,0.0020207749,-1.3918801e-05,-0.033735946,-0.025499523,-0.007670486,-0.021693515,-0.025421912
2015,4,7.9660363,7.488486,6.9590287,7.454989,8.7703,10.280848,10.428503,10.704101,10.526609,9.582917,-0.0012742276,-0.0002193951,0.0020639559,-0.00021118663,-0.0016390679,-0.098585956,-0.090365686,-0.072571605,-0.0852828,-0.07839284
2015,5,6.7091904,6.465768,6.195887,6.44241,7.4274993,9.327273,9.40741,9.556986,9.466493,9.07736,-0.007924324,-0.0051018847,0.0010077285,-0.0041978606,-0.002556512,-0.10989966,-0.10125823,-0.08255245,-0.09399081,-0.08330262
2015,6,7.324951,6.8635592,6.352017,6.788382,8.178891,8.986752,9.035102,9.125345,9.075,9.036734,-0.011966398,-0.009005711,-0.002596844,-0.0065864096,0.0011261685,-0.09693825,-0.08954597,-0.07354425,-0.08420691,-0.080967255
2015,7,5.9471607,5.7418876,5.5143013,5.6905146,6.8341656,9.508867,9.612739,9.80661,9.648107,9.473484,-0.007590997,-0.008483465,-0.010415356,-0.010757891,-0.002832389,-0.02613193,-0.02271969,-0.015333346,-0.02045487,-0.024108285
2015,8,6.2950244,6.034552,5.7457685,5.9553237,6.9058437,9.555496,9.606016,9.700314,9.641266,9.579538,0.0019625833,0.001590361,0.00078462734,0.00043919013,-0.003961043,-0.013464948,-0.009193874,5.154059e-05,-0.0058218734,-0.022323797
2015,9,7.193341,6.7773976,6.316245,6.6820498,8.372337,10.041642,10.2274685,10.574313,10.331554,9.781973,0.0001379768,0.0006703222,0.0018226678,0.0012785243,-0.0047193184,-0.0038117324,-0.002093937,0.0016245017,-0.0012521434,0.016824208
2015,10,8.57345,8.167895,7.718259,8.071194,9.181472,10.361704,10.564614,10.943352,10.685576,10.011084,0.0028596832,0.0017525605,-0.0006439814,0.0016199606,-0.0035112,0.026622863,0.026216103,0.025335634,0.025786307,0.03737676
2015,11,12.396855,11.696526,10.920075,11.441123,13.042542,10.9953375,11.192377,11.560144,11.351558,10.095581,0.00029717345,0.00033445112,0.00041514446,0.0018123204,-4.7667676e-05,0.043251533,0.044326976,0.046654936,0.041273583,0.038769912
2015,12,17.627237,15.06205,12.218038,14.166348,20.692627,11.068774,11.0379,10.980258,11.086087,10.34265,-0.0029110003,-0.0019101617,0.0002563143,4.7033423e-05,-0.0015057694,0.11117164,0.10143099,0.08034589,0.0917637,0.13455614
2016,1,14.398888,11.728808,8.768506,10.379641,26.872532,10.724849,10.616459,10.4141445,10.606317,10.269405,0.00059254136,-0.000116338066,-0.0016508194,0.0007288312,0.0006820895,0.09570299,0.088805094,0.07387356,0.080392994,0.10176306
2016,2,8.722984,7.7690516,6.711432,7.3467984,16.032812,10.7198,10.668534,10.572848,10.67902,10.125237,-0.005269253,-0.003390558,0.00067617657,-0.001045647,0.00021607475,0.037855733,0.03849656,0.039883733,0.035121955,0.037111897
2016,3,13.304644,10.93819,8.314515,9.877742,22.033592,10.769718,10.75818,10.736635,10.782946,10.127086,0.0027670427,0.0021068486,0.0006777532,0.0027020387,0.0022063772,0.036024462,0.03724194,0.039877348,0.032887537,0.054344967
2016,4,7.420144,7.156217,6.863602,7.1652875,7.8677454,10.437475,10.579907,10.845745,10.68722,9.738928,-0.0004961858,-0.0011073931,-0.0024304488,-0.0023085622,0.0012629543,-0.08120791,-0.0693422,-0.043656997,-0.06277263,-0.08265679
2016,5,6.4676332,6.3355713,6.189153,6.3837023,7.163781,9.743635,9.865179,10.092044,9.951069,9.287741,-0.0074837,-0.004704528,0.0013114274,-0.005048406,-0.004630727,-0.12964526,-0.11877786,-0.09525361,-0.115101546,-0.10429251
2016,6,5.838168,5.681899,5.5086446,5.6476784,6.638553,9.282189,9.395918,9.608185,9.462533,9.030369,-0.011527619,-0.008068654,-0.0005811836,-0.0053878026,-0.0012627199,-0.102396555,-0.093926124,-0.075590536,-0.08898888,-0.07705334
2016,7,6.2349033,6.0067177,5.7537293,5.9549613,7.375921,8.9668045,9.057907,9.227944,9.109716,8.862009,-0.01012951,-0.0073587634,-0.0013610391,-0.0047187083,0.0024651287,-0.11242525,-0.10422089,-0.08646132,-0.09783039,-0.09099218
2016,8,6.620103,6.219651,5.775672,6.093925,7.397613,8.743753,8.782518,8.854873,8.812195,8.81248,-0.015174574,-0.01322434,-0.009002744,-0.013344605,-0.0028481262,-0.043032505,-0.042398263,-0.041025314,-0.045248635,-0.023178533
2016,9,6.599269,6.2262154,5.8126116,6.099522,7.7043486,9.311722,9.438473,9.675056,9.459924,9.194994,-0.0066410494,-0.0076214178,-0.009743575,-0.007802894,-0.0011581489,-0.01427219,-0.0076175057,0.006787625,0.00010426201,0.00034848484
2016,10,10.524948,9.590699,8.554904,9.036946,13.439666,10.705945,11.006992,11.568892,11.217305,9.721599,0.0026425798,0.0021392703,0.0010497688,0.003875569,-0.001140501,0.10427248,0.10646004,0.1111954,0.10916279,0.07329199
2016,11,14.2989645,11.9600525,9.366911,10.665925,22.393532,12.51087,12.704876,13.066989,12.9027,10.853464,-0.0036257973,-0.0023565516,0.00039093493,-0.0006103479,-0.0012848773,0.12235495,0.11040713,0.08454412,0.09993694,0.098539226
2016,12,11.77491,11.260942,10.691108,11.02667,16.735199,11.195484,11.323817,11.563353,11.462221,10.044559,-0.0017465854,2.0045245e-05,0.0038441983,0.001623119,-0.0031667994,-0.0014546971,-0.0063948752,-0.017088672,-0.010427031,0.01673832
2017,1,14.368508,12.846572,11.159209,12.01673,21.422298,9.913576,9.867534,9.781592,9.898497,9.320804,-0.001335651,-0.00037633118,0.0017002673,0.002064202,-0.005149966,0.086379096,0.076273106,0.05439704,0.06784374,0.10873436
2017,2,11.248713,10.149986,8.931833,9.523446,16.724104,9.815966,9.747389,9.619392,9.752862,9.375464,-0.005540591,-0.0036895778,0.00031723798,-0.0012741825,-0.0013967701,0.09284746,0.0825453,0.060244624,0.072016805,0.08618366
2017,3,8.967646,7.9166956,6.751512,7.4414167,13.353688,9.734268,9.704222,9.648139,9.738992,9.250981,-0.003051233,-0.0027084663,-0.0019664983,-0.0023759012,0.007338885,0.03518022,0.03869221,0.04629448,0.037768215,-8.326401e-05
2017,4,9.133016,8.178065,7.119317,7.733918,12.201084,9.844992,9.882166,9.951548,9.934709,9.27373,-0.0018001077,-0.0017306195,-0.0015802026,-0.0012847326,0.0056868647,0.011021971,0.01331274,0.018271472,0.01146323,-0.008689096
2017,5,6.20015,5.998947,5.775875,5.988966,6.548205,9.568672,9.682339,9.894495,9.751885,9.130195,-0.0035755169,-0.0023567707,0.00028139487,-0.0028458082,-0.002364648,-0.10704544,-0.09442536,-0.06710713,-0.08683306,-0.08997182
2017,6,5.8107386,5.69519,5.5670815,5.6912193,6.2631555,9.491236,9.688275,10.05605,9.78018,9.175348,-0.0043756817,-0.00261928,0.0011827308,-0.0034466588,-6.553078e-05,-0.089101404,-0.07967916,-0.05928326,-0.075154096,-0.06690268
2017,7,6.261245,6.011014,5.7335844,5.9463267,7.356895,9.002615,9.018759,9.048891,9.026874,9.178614,-0.01049349,-0.0077665728,-0.0018637255,-0.0049685193,0.003045128,-0.11168677,-0.102270246,-0.08188662,-0.09499272,-0.08467493
2017,8,6.4317102,6.1091275,5.751483,6.013418,6.970904,9.104052,9.127314,9.170734,9.127323,9.301474,-0.006732351,-0.0072467513,-0.008360253,-0.011438983,-0.0034011824,-0.03931379,-0.039188195,-0.038916305,-0.04161775,-0.041051332
2017,9,6.042433,5.765218,5.45787,5.660102,6.9079366,9.420448,9.494068,9.631478,9.49589,9.41549,0.0027568722,6.413653e-05,-0.005764718,-0.0031255025,-0.0047650095,-0.011653819,-0.006483026,0.004709975,-0.0005843153,-0.016670099
2017,10,7.7736144,7.3501706,6.8807006,7.224131,8.747446,9.467246,9.588246,9.814104,9.65638,9.209118,0.002415783,0.0015901682,-0.00019700624,0.0012839317,-0.0046622506,-0.0049042944,-0.001444414,0.0060450393,-0.0005809498,-0.0011273901
2017,11,13.522606,12.006399,10.325389,11.347587,16.794727,10.158537,10.2733135,10.487544,10.380464,9.4418545,0.00127936,0.0008100224,-0.00020593153,0.0025523684,0.000107751875,0.10672698,0.10673358,0.106748015,0.106650315,0.090037264
2017,12,12.464408,11.523764,10.480873,11.045123,15.664557,10.140744,10.219825,10.367436,10.3156805,9.45691,-0.0034718479,-0.0021764482,0.0006276495,-0.0010974417,-0.0036381683,0.019032368,0.014894187,0.0059364527,0.013203885,0.032165404
2018,1,17.409515,14.083031,10.394974,12.4218025,24.482195,10.006402,9.979708,9.929884,10.02272,9.428453,-0.00056407857,-0.00061474595,-0.0007244279,0.0008718515,0.00037299254,0.086392395,0.08389434,0.07848686,0.08081158,0.08191449
2018,2,11.773904,10.747548,9.609634,10.642838,13.369551,9.663891,9.66742,9.674013,9.69771,9.179339,-0.002468571,-0.0010357277,0.002065891,0.00063915644,-0.0048568314,-0.051508427,-0.049091257,-0.043858916,-0.049982958,-0.029317861
2018,3,10.364846,9.398832,8.327819,9.075984,13.848276,9.261813,9.247781,9.221587,9.260356,8.899758,0.0016371331,0.0011682196,0.0001531805,0.0024676174,-0.0018624972,0.032748185,0.033968784,0.036610965,0.033418108,0.029365772
2018,4,9.105761,8.337817,7.4864025,8.092402,10.851078,9.449842,9.520036,9.651053,9.576977,8.962552,0.0014342535,0.00097240007,-2.735481e-05,0.0010617399,0.00044278486,-0.022474851,-0.015818506,-0.0014097891,-0.011574876,-0.034100518
2018,5,6.162053,5.9838567,5.7862906,5.974414,6.534392,9.304559,9.408712,9.6031275,9.466335,8.937832,-0.0010016426,0.00032540716,0.0031980174,0.000537754,-0.0018071574,-0.09574182,-0.09035521,-0.07869513,-0.08626786,-0.07660977
2018,6,5.8522987,5.7652936,5.6688313,5.7566257,6.3627596,9.062097,9.190251,9.429453,9.242962,8.902201,-0.005658868,-0.0033715141,0.0015798259,-0.0016435033,0.0011606659,-0.105564676,-0.094515294,-0.07059712,-0.08584653,-0.09621253
2018,7,6.444711,6.1506824,5.8246937,6.0795035,7.089524,8.798633,8.859555,8.973261,8.897428,8.86971,-0.008777356,-0.006269249,-0.0008400529,-0.004683365,-0.0019522624,-0.070086025,-0.06546925,-0.055475466,-0.06341764,-0.06063618
2018,8,5.7320905,5.572272,5.3950825,5.5306497,6.237409,9.082079,9.111186,9.16552,9.10397,9.079501,-0.0024276695,-0.0025354673,-0.0027688085,-0.004049654,-0.0014989178,-0.037739065,-0.03440484,-0.027187375,-0.029215913,-0.025739769
2018,9,6.6399307,6.3058367,5.9354277,6.2209744,7.3170414,9.147201,9.255508,9.457667,9.302133,9.0565195,-0.0022772565,-0.0015400521,5.574371e-05,-0.0011666028,-0.0009984366,-0.021963924,-0.016605068,-0.0050049843,-0.014007772,-0.0304693
2018,10,8.17585,7.8106046,7.4056597,7.747199,8.691022,9.459168,9.631374,9.952798,9.731819,9.174723,0.002546139,0.0022140522,0.0014951961,0.0026864,-0.0014815376,0.018347051,0.017317347,0.015088388,0.016980277,0.023803517
2018,11,9.259951,8.547258,7.7571006,8.31776,10.354734,9.730877,9.908812,10.240932,10.022092,9.236879,0.00069412315,0.00033385496,-0.00044600203,0.0011226692,-0.0011544875,0.050205015,0.051344212,0.05381017,0.052591097,0.04701007
2018,12,16.529955,14.388255,12.013762,13.499032,18.957544,10.285388,10.296181,10.316327,10.358191,9.582996,-0.0022816025,-0.0017763686,-0.0006827101,0.00016782012,0.0005890494,0.104746826,0.09751498,0.08186043,0.08994982,0.09184467
2019,1,18.511423,15.90312,13.011306,14.472532,24.846537,10.30519,10.236633,10.108673,10.252997,9.706597,-0.0037627446,-0.0028551384,-0.0008904787,-0.0013280218,0.00018588708,0.08946641,0.080019586,0.059570383,0.06977086,0.08523092
2019,2,13.418053,12.534683,11.555295,12.030008,21.252853,10.034957,9.966717,9.839353,9.988149,9.526948,-0.0020328043,-0.001126736,0.00083459355,0.00015685546,-0.0036349883,0.040551405,0.033469528,0.018139688,0.025384948,0.04860639
2019,3,9.021855,8.850985,8.661541,8.622515,12.778436,9.805721,9.769447,9.701744,9.807274,9.242836,-0.001564397,-0.001062082,2.5260264e-05,0.00061734376,-0.002279372,0.01198676,0.0076406724,-0.001767127,0.003369854,0.020293226
2019,4,7.54134,7.1162863,6.6450315,6.968298,9.263525,10.073002,10.147953,10.287853,10.22316,9.444817,-0.0033459326,-0.0023128204,-7.6488745e-05,-0.0026248721,-0.00035176752,-0.035262395,-0.033715084,-0.030365665,-0.035668753,-0.025972128
2019,5,7.4244037,6.898388,6.3151975,6.783593,8.017053,9.616407,9.754902,10.013403,9.83291,9.207582,2.5516942e-05,0.00039163456,0.0011841534,-0.00049543753,-0.0021085786,-0.062273085,-0.05338276,-0.034138262,-0.04841075,-0.06562092
2019,6,6.813662,6.4923477,6.1361084,6.4436264,7.8535724,9.108229,9.173323,9.294817,9.204498,9.014795,-0.0066642044,-0.00438638,0.0005443321,-0.0026790742,-0.0031244762,-0.09517491,-0.08681002,-0.06870291,-0.079793915,-0.08704834
