date,temp_90_180,temp_0_180,temp_0_90,temp_30_130,temp_180_549
2017-11-01,12.2866496596158,12.4904099597263,12.7050617986431,12.4447979559889,12.2969325127069
2017-12-01,11.9818657088624,12.0729174942495,12.1753727843959,12.0701078898207,11.9896468700367
2018-01-01,11.8619065093754,11.9682580486312,12.0848977534258,11.9713297399816,11.9007848831517
2018-02-01,11.0156429469548,11.0843210841876,11.1634027420107,11.0424521772991,11.2147238181564
2018-03-01,10.4498122520863,10.5793063680941,10.7178936440936,10.5161756392117,10.795759187099
2018-04-01,10.6823973612501,10.8591272928091,11.0450579156968,10.7623427143605,10.7790263781441
2018-05-01,10.8463840825346,10.8930571951942,10.9497188749725,10.696000252766,10.9037056118311
2018-06-01,11.0952631403438,11.1339137068036,11.184294417855,10.8713152041505,11.3234896352629
2018-07-01,11.3653757215576,11.3256798031269,11.2991409969368,11.0131624964905,11.8575633237426
2018-08-01,12.0802074677462,11.9624575002532,11.8612941245332,11.6462858119353,12.5528211834142
2018-09-01,11.937247965018,11.8612640868264,11.8009795795924,11.5648161495254,12.4160093347849
2018-10-01,12.3061973540641,12.4712900911756,12.6479912177885,12.2317922296087,12.7601746032205
2018-11-01,12.3166317488955,12.4848143602011,12.6638919071037,12.3444840801835,12.7283329611076
2018-12-01,12.0814930901031,12.2302489189971,12.3880153759595,12.2642293528674,12.1483347528322
2019-01-01,11.8842108334953,11.9431213610783,12.0103477194599,11.9807264077936,11.830086293529
2019-02-01,11.5973905363173,11.6879134713333,11.7863523659802,11.7429940192068,11.5614991643613
2019-03-01,11.1714280789458,11.421658879743,11.6795370473206,11.3987235769713,11.2261760379824
2019-04-01,11.3388659206515,11.7065810888369,12.0808053273975,11.6080163349021,11.3366126533071
2019-05-01,11.2441902692051,11.6119538069223,11.9885686069722,11.4098563508959,11.3254237279345
2019-06-01,11.1342684827555,11.3402108833918,11.5570987237921,11.0184640255151,11.4328496071189
2019-07-01,12.088674896754,12.3035162744562,12.529173915921,11.9660538455266,12.1156770394702
2019-08-01,12.5723995695151,12.8605353157347,13.158508716578,12.520170047933,12.5632494622179
2019-09-01,12.9228400648377,13.3229052579625,13.7322795187003,12.9769744891957,12.9482565677176
2019-10-01,12.1166472708687,12.3338021366542,12.5619070618274,12.1094497137315,12.2423102381355
2019-11-01,11.8403890377348,12.0740345481379,12.3179473502362,11.9533018539081,12.0850041612179
2019-12-01,11.5363877224077,11.6826236422739,11.836645139172,11.6823111226473,11.7883534148969
2020-01-01,11.3477231376571,11.5021672517168,11.6630520670827,11.5332620817428,11.3436885556284
2020-02-01,10.8861648665763,11.0358351440563,11.1936855080751,10.9859361702304,11.1007720912127
2020-03-01,10.7330146485308,10.9905224402354,11.2582085791584,10.9079004312613,11.1413057714104
2020-04-01,10.8303434878191,11.1855183817256,11.5494445209447,11.0562694059526,11.0424143129736
2020-05-01,11.424056096881,11.8686276594494,12.3211881831625,11.6520307603074,11.3789616278932
2020-06-01,11.4169377940872,11.7023671172937,11.9970339450393,11.3704241863267,11.5595606072263
2020-07-01,11.4533726359709,11.7186878225108,11.99620245728,11.335709239144,11.8501817145654
2020-08-01,11.656099438764,11.9267068587048,12.2101502481407,11.5535266329277,11.9394428898152
2020-09-01,12.2400093840729,12.6600637276465,13.0912138273662,12.3424002440707,12.4925362269774
2020-10-01,12.595687955358,13.0147375929674,13.4423490234079,12.7701140148851,12.7106896738353
2020-11-01,11.3715666034384,11.5399514321445,11.7166948518035,11.4830597452133,11.3937664964249
2020-12-01,11.0871027293326,11.1179119119183,11.1573712215974,11.117647436373,11.0207800676137
2021-01-01,11.0164388123514,11.0617139034737,11.1126688872635,11.0445446234964,10.9830690716452
2021-02-01,10.4173989077152,10.5207340106617,10.6288672689848,10.5143973306399,10.4813815264834
2021-03-01,9.98903785674139,10.1985525133331,10.4139198141171,10.1491619851256,10.1792731913917
2021-04-01,9.77223064469669,10.0515749310833,10.3384388368646,9.89025883396902,10.0060033910129
2021-05-01,10.1310272719026,10.4094006701023,10.6963798562106,10.1351602919362,10.4112082735399
2021-06-01,11.1219010238991,11.4952926225969,11.8755229392438,11.1645759187585,11.2205201617015
